MerchantId,PaymentType,MerchantReferenceId,PhonePeReferenceId,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
ABFRLALLENSOLLY,PAYMENT,37822-3782201-20230605160151,T2306052132178726987815,37822,As Prime Khammam,3782201,3782201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37822-3782201-20230605140208,T2306051932525562427910,37822,As Prime Khammam,3782201,3782201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,2049.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37858-3785801-20230605160420,T2306052134323610258944,37858,37858,3785801,3785801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,3298.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37858-3785801-20230605141934,T2306051949418370393122,37858,37858,3785801,3785801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,3696.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,29782-2978201-20230605140744,T2306051938022074915406,29782,VAN HEUSEN,2978201,2978201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,10696.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66377-6637701-20230605132829,T2306051858380656802597,66377,Peter England,6637701,6637701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1568.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66068-6606801-20230605154053,T2306052111138736802391,66068,Peter England,6606801,6606801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2898.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66068-6606801-20230605133217,T2306051902286322307532,66068,Peter England,6606801,6606801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66068-6606801-20230605133521,T2306051905337537807280,66068,Peter England,6606801,6606801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,218.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66726-6672601-20230605144537,T2306052015507108077456,66726,Pe Red Main Road,6672601,6672601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,200.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66726-6672601-20230605082417,T2306051354293499400689,66726,Pe Red Main Road,6672601,6672601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,11542.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66726-6672601-20230605082715,T2306051357327491000739,66726,Pe Red Main Road,6672601,6672601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,41817-4181702-20230605121608,T2306051746173246987613,41817,Planet Fashion - Commstreet,4181702,4181702,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,10796.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,41817-4181702-20230605082855,T2306051359197598460363,41817,Planet Fashion - Commstreet,4181702,4181702,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,4598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34528-3452801-20230605142602,T2306051956206166291130,34528,Allen Solly,3452801,3452801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21118-2111801-20230605153305,T2306052103216345230888,21118,21118,2111801,2111801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2399.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21118-2111801-20230605064616,T2306051216290718460326,21118,21118,2111801,2111801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21118-2111801-20230605103729,T2306051607492746475665,21118,21118,2111801,2111801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,25000.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21118-2111801-20230605101601,T2306051546207280393629,21118,21118,2111801,2111801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21118-2111801-20230605143527,T2306052005481104534663,21118,21118,2111801,2111801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,200.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66346-6634601-20230605155659,T2306052127347811720373,66346,Peter England,6634601,6634601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1145.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63907-6390701-20230605145323,T2306052023346359298097,63907,Peter England,6390701,6390701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,7593.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63907-6390701-20230605101429,T2306051544366682096482,63907,Peter England,6390701,6390701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4097.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66991-6699101-20230605142209,T2306051952304822841762,66991,"Pe Blue Crystal Tower, Ujjain",6699101,6699101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4497.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66991-6699101-20230605074501,T2306051315133551871898,66991,"Pe Blue Crystal Tower, Ujjain",6699101,6699101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4596.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21571-2157102-20230605070356,T2306051234118795124264,21571,Van Heusen - Jm Road,2157102,2157102,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,9017.500000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21571-2157102-20230605133027,T2306051900400232246190,21571,Van Heusen - Jm Road,2157102,2157102,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,8298.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21571-2157102-20230605071030,T2306051240464432096787,21571,Van Heusen - Jm Road,2157102,2157102,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,738.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21571-2157102-20230605122734,T2306051757458802841598,21571,Van Heusen - Jm Road,2157102,2157102,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36762-3676201-20230605145409,T2306052024355239061829,36762,As Prime Dharmavaram,3676201,3676201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,7196.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36762-3676201-20230605154655,T2306052117084354820389,36762,As Prime Dharmavaram,3676201,3676201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5546.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36762-3676201-20230605083042,T2306051400476764820837,36762,As Prime Dharmavaram,3676201,3676201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21233-2123301-20230605112835,T2306051659451728090616,21233,21233,2123301,2123301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,249.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66627-6662701-20230605133918,T2306051909269951768684,66627,Pe Red Makrand Nagar,6662701,6662701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1399.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63950-6395001-20230605064352,T2306051214119680638652,63950,Peter England,6395001,6395001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63950-6395001-20230605114648,T2306051717057035679140,63950,Peter England,6395001,6395001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4397.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63618-6361801-20230605162246,T2306052153258768041019,63618,Peter England,6361801,6361801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1899.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63618-6361801-20230605102109,T2306051551254433858447,63618,Peter England,6361801,6361801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63618-6361801-20230605152519,T2306052055268905557642,63618,Peter England,6361801,6361801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63618-6361801-20230605121723,T2306051747366973992975,63618,Peter England,6361801,6361801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63618-6361801-20230605133144,T2306051902124146996445,63618,Peter England,6361801,6361801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63618-6361801-20230605134309,T2306051913241407737582,63618,Peter England,6361801,6361801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3447.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63955-6395501-20230605072433,T2306051254502704443453,63955,Peter England,6395501,6395501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,119.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21191-2119101-20230605152548,T2306052056045817875314,21191,21191,2119101,2119101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2426.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21191-2119101-20230605150152,T2306052032143362894204,21191,21191,2119101,2119101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,7872.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21191-2119101-20230605115126,T2306051721365209472816,21191,21191,2119101,2119101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2749.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21191-2119101-20230605153520,T2306052105296034693721,21191,21191,2119101,2119101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,7320.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21191-2119101-20230605063834,T2306051208405680228257,21191,21191,2119101,2119101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63885-6388501-20230605125150,T2306051822000446676422,63885,Peter England,6388501,6388501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2648.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63885-6388501-20230605161614,T2306052146260908460588,63885,Peter England,6388501,6388501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27909-2790901-20230605152225,T2306052053254946291953,27909,27909,2790901,2790901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34943-3494301-20230605130022,T2306051830399103992823,34943,Allen Solly - Bokaro Mall City Center,3494301,3494301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13784-1378401-20230605142905,T2306051959122262947297,13784,Louis Philippe,1378401,1378401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,4999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19489-1948901-20230605103812,T2306051608250160228883,19489,Louis Philippe Payyanur,1948901,1948901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19489-1948901-20230605081800,T2306051348091604787257,19489,Louis Philippe Payyanur,1948901,1948901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,29615-2961501-20230605152533,T2306052055565921720834,29615,VAN HEUSEN,2961501,2961501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1388.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36998-3699801-20230605155953,T2306052130036150228500,36998,As Prime Tanuku,3699801,3699801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36998-3699801-20230605133205,T2306051902168955074792,36998,As Prime Tanuku,3699801,3699801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36998-3699801-20230605134837,T2306051919106525380451,36998,As Prime Tanuku,3699801,3699801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5246.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66555-6655501-20230605142329,T2306051953512581493360,66555,Pe Red Pe-Red Devakottai,6655501,6655501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3398.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66555-6655501-20230605044455,T2306051015121786881650,66555,Pe Red Pe-Red Devakottai,6655501,6655501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2298.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,61347-6134701-20230605114458,T2306051715049793260912,61347,Peter England - Sector 17c,6134701,6134701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27894-2789401-20230605090210,T2306051432215221602325,27894,27894,2789401,2789401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,639.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,11063-1106301-20230605122728,T2306051757427145028090,11063,Louis Philippe - Mg Road,1106301,1106301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,6598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67760-6776001-20230605113121,T2306051702096788077795,67760,Pe Red Belapur Road,6776001,6776001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4997.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67760-6776001-20230605103155,T2306051602102184244770,67760,Pe Red Belapur Road,6776001,6776001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63981-6398101-20230605142435,T2306051955153556291545,63981,Peter England,6398101,6398101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63981-6398101-20230605132040,T2306051851115058227094,63981,Peter England,6398101,6398101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62890-6289001-20230605113907,T2306051709242265601649,62890,PETER ENGLAND - Diamond Plaza Bypass Road,6289001,6289001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19600-1960001-20230605142035,T2306051950508262530909,19600,Lp All Star Kanchipuram,1960001,1960001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67880-6788001-20230605110100,T2306051631131002246270,67880,Pe Red Pe-Red Nagarkurnool,6788001,6788001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67880-6788001-20230605072908,T2306051259355494366917,67880,Pe Red Pe-Red Nagarkurnool,6788001,6788001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3047.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67880-6788001-20230605135351,T2306051924135996987716,67880,Pe Red Pe-Red Nagarkurnool,6788001,6788001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67880-6788001-20230605142059,T2306051951166362879660,67880,Pe Red Pe-Red Nagarkurnool,6788001,6788001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67880-6788001-20230605065406,T2306051224202904077419,67880,Pe Red Pe-Red Nagarkurnool,6788001,6788001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66138-6613801-20230605142327,T2306051954068969298906,66138,Peter England,6613801,6613801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3597.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66138-6613801-20230605085214,T2306051422409000897585,66138,Peter England,6613801,6613801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,7691.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66138-6613801-20230605144130,T2306052011471380393766,66138,Peter England,6613801,6613801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,7092.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66138-6613801-20230605145020,T2306052020284735420297,66138,Peter England,6613801,6613801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2548.300000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66138-6613801-20230605110604,T2306051636134752841256,66138,Peter England,6613801,6613801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3098.000000,0.000000,0.000000,0.000000,0.000000
