"Sales Date","Deposit Date","Store ID","Retek Code",Brand,"Bank Drop ID","Tender Amount","BankDrop Amount","Deposit Amount","Tender Difference[Tender-Deposit]","Pending Difference","Reconcilied Difference",Status,"Reconciliation Status"
04-04-2024,04-04-2024,5617,85617,"VAN HEUSEN VALUE STORE",,.00,.00,12930.00,-12930.00,-12930.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5584,65584,"PE RED",6558400133,9291.00,8000.00,8000.00,1291.00,1291.00,,"Not Matched",Pending
04-04-2024,05-04-2024,5598,15598,"LP ALL STAR",1559800174,5396.00,11860.00,11860.00,-6464.00,-6464.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5566,65566,"PE RED",,.00,.00,3200.00,-3200.00,-3200.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5566,65566,"PE RED",,.00,.00,3600.00,-3600.00,-3600.00,,"Not Matched",Pending
04-04-2024,08-04-2024,5566,65566,"PE RED",6556600191,499.00,800.00,800.00,-301.00,-301.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5575,25575,"VAN HEUSEN",,.00,.00,3300.00,-3300.00,-3300.00,,"Not Matched",Pending
04-04-2024,05-04-2024,5549,15549,"LOUIS PHILIPPE",1554900125,6498.00,25700.00,25700.00,-19202.00,-19202.00,,"Not Matched",Pending
04-04-2024,05-04-2024,5507,25507,"VH GOLD",2550700247,578.00,2100.00,2100.00,-1522.00,-1522.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5527,15527,"LOUIS PHILIPPE",,.00,.00,23500.00,-23500.00,-23500.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5511,85511,"VAN HEUSEN VALUE STORE",8551100208,1999.00,10000.00,10000.00,-8001.00,-8001.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5501,65501,"PE RED",,.00,.00,9500.00,-9500.00,-9500.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5498,85498,"LOUIS PHILIPPE VALUE STORE",,.00,.00,21500.00,-21500.00,-21500.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5492,85492,"VAN HEUSEN VALUE STORE",8549200138,5198.00,7600.00,7600.00,-2402.00,-2402.00,,"Not Matched",Pending
04-04-2024,05-04-2024,5490,25490,"VH GOLD",2549000203,11894.00,12000.00,12000.00,-106.00,-106.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5476,65476,"PE RED",6547600226,3597.00,1800.00,1800.00,1797.00,1797.00,,"Not Matched",Pending
04-04-2024,04-04-2024,5461,85461,"LOUIS PHILIPPE VALUE STORE",,.00,.00,37100.00,-37100.00,-37100.00,,"Not Matched",Pending
04-04-2024,05-04-2024,5386,15386,"LOUIS PHILIPPE",1538600676,54831.00,54700.00,54700.00,131.00,131.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4895,34895,"ALLEN SOLLY",3489500699,17203.00,43120.00,43120.00,-25917.00,-25917.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4897,84897,"VAN HEUSEN VALUE STORE",8489700319,6500.00,2000.00,2000.00,4500.00,4500.00,,"Not Matched",Pending
04-04-2024,06-04-2024,4893,34893,"AS PRIME",3489300622,6896.00,5900.00,5900.00,996.00,996.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4880,84880,"VAN HEUSEN VALUE STORE",8488000631,29039.00,28350.00,28350.00,689.00,689.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4882,34882,"ALLEN SOLLY",,.00,.00,9900.00,-9900.00,-9900.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4878,84878,"VAN HEUSEN VALUE STORE",,.00,.00,4550.00,-4550.00,-4550.00,,"Not Matched",Pending
04-04-2024,06-04-2024,4826,34826,"AS PRIME",3482600715,14855.00,12380.00,12380.00,2475.00,2475.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4850,34850,"AS PRIME",,.00,.00,2200.00,-2200.00,-2200.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4840,34840,"ALLEN SOLLY",,.00,.00,3150.00,-3150.00,-3150.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4837,84837,"VAN HEUSEN VALUE STORE",,.00,.00,35200.00,-35200.00,-35200.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4583,34583,"ALLEN SOLLY",,.00,.00,9900.00,-9900.00,-9900.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4499,84499,"PEM VALUE STORE",8449900262,5096.00,14000.00,14000.00,-8904.00,-8904.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4489,84489,"PEM VALUE STORE",,.00,.00,8200.00,-8200.00,-8200.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4515,34515,"ALLEN SOLLY",3451500719,27234.00,30300.00,30300.00,-3066.00,-3066.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4470,84470,"LOUIS PHILIPPE VALUE STORE",,.00,.00,15000.00,-15000.00,-15000.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4469,84469,"VAN HEUSEN VALUE STORE",,.00,.00,19500.00,-19500.00,-19500.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4444,84444,"VAN HEUSEN VALUE STORE",8444400045,13198.00,16500.00,16500.00,-3302.00,-3302.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4431,84431,"LOUIS PHILIPPE VALUE STORE",,.00,.00,200.00,-200.00,-200.00,,"Not Matched",Pending
04-04-2024,05-04-2024,4436,84436,"VAN HEUSEN VALUE STORE",8443600456,5798.00,5900.00,5900.00,-102.00,-102.00,,"Not Matched",Pending
04-04-2024,05-04-2024,4442,84442,"ALLEN SOLLY VALUE STORE",8444200653,3253.00,3500.00,3500.00,-247.00,-247.00,,"Not Matched",Pending
04-04-2024,04-04-2024,4411,84411,"PEM VALUE STORE",8441100517,5546.00,3690.00,3690.00,1856.00,1856.00,,"Not Matched",Pending
04-04-2024,05-04-2024,3998,63998,"PE BLUE",6399800694,24817.00,9000.00,9000.00,15817.00,15817.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3944,63944,"PE BLUE",6394400553,6899.00,8150.00,8150.00,-1251.00,-1251.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3915,63915,"PE RED",,.00,.00,13420.00,-13420.00,-13420.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3907,63907,"PE RED",,.00,.00,14891.00,-14891.00,-14891.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3798,13798,"LOUIS PHILIPPE",,.00,.00,11730.00,-11730.00,-11730.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3830,63830,"PE BLUE",,.00,.00,26170.00,-26170.00,-26170.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3816,63816,"PE BLUE",,.00,.00,2300.00,-2300.00,-2300.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3859,63859,"PE BLUE",,.00,.00,13250.00,-13250.00,-13250.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3855,63855,"PE RED",,.00,.00,7635.00,-7635.00,-7635.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3838,63838,"PE RED",6383800393,20872.00,27900.00,27900.00,-7028.00,-7028.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3729,13729,"LOUIS PHILIPPE",1372900670,10269.00,49620.00,49620.00,-39351.00,-39351.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3675,63675,"PE RED",,.00,.00,14080.00,-14080.00,-14080.00,,"Not Matched",Pending
04-04-2024,05-04-2024,3709,13709,"LOUIS PHILIPPE",1370900698,5899.00,5700.00,5700.00,199.00,199.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3716,13716,"LOUIS PHILIPPE",,.00,.00,10000.00,-10000.00,-10000.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3669,63669,"PE RED",,.00,.00,1700.00,-1700.00,-1700.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3603,63603,"PE RED",,.00,.00,3750.00,-3750.00,-3750.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3644,63644,"PE RED",,.00,.00,11840.00,-11840.00,-11840.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3503,53503,"SIMON CARTER",5350300727,41682.00,8600.00,8600.00,33082.00,33082.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3358,13358,"LOUIS PHILIPPE",,.00,.00,12700.00,-12700.00,-12700.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3423,43423,"PLANET FASHION",,.00,.00,2870.00,-2870.00,-2870.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3041,13041,"LOUIS PHILIPPE",1304100690,42336.00,17200.00,17200.00,25136.00,25136.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3090,13090,"LOUIS PHILIPPE",,.00,.00,78530.00,-78530.00,-78530.00,,"Not Matched",Pending
04-04-2024,04-04-2024,3270,13270,"LOUIS PHILIPPE",,.00,.00,24840.00,-24840.00,-24840.00,,"Not Matched",Pending
04-04-2024,04-04-2024,2859,62859,"PE BLUE",,.00,.00,6600.00,-6600.00,-6600.00,,"Not Matched",Pending
04-04-2024,04-04-2024,2977,32977,"ALLEN SOLLY",3297700711,7847.00,8340.00,8340.00,-493.00,-493.00,,"Not Matched",Pending
04-04-2024,04-04-2024,2616,62616,"PE BLUE",6261600501,2803.00,9650.00,9650.00,-6847.00,-6847.00,,"Not Matched",Pending
04-04-2024,04-04-2024,2580,62580,"PE BLUE",,.00,.00,22050.00,-22050.00,-22050.00,,"Not Matched",Pending
04-04-2024,04-04-2024,2532,62532,"PE BLUE",,.00,.00,21920.00,-21920.00,-21920.00,,"Not Matched",Pending
04-04-2024,05-04-2024,2205,22205,"VAN HEUSEN",2220500702,11845.00,22000.00,22000.00,-10155.00,-10155.00,,"Not Matched",Pending
04-04-2024,04-04-2024,2210,22210,"VAN HEUSEN",,.00,.00,51040.00,-51040.00,-51040.00,,"Not Matched",Pending
04-04-2024,05-04-2024,2259,22259,"VAN HEUSEN",2225900720,68845.00,70950.00,70950.00,-2105.00,-2105.00,,"Not Matched",Pending
04-04-2024,04-04-2024,2150,42150,"PLANET FASHION",,.00,.00,39200.00,-39200.00,-39200.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1992,31992,"ALLEN SOLLY",3199200684,28940.00,6800.00,6800.00,22140.00,22140.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1953,31953,"ALLEN SOLLY",,.00,.00,13900.00,-13900.00,-13900.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1605,61605,"PE BLUE",,.00,.00,6000.00,-6000.00,-6000.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1610,61610,"PE BLUE",,.00,.00,2500.00,-2500.00,-2500.00,,"Not Matched",Pending
04-04-2024,05-04-2024,1543,41543,"PLANET FASHION",4154300645,4333.00,4500.00,4500.00,-167.00,-167.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1534,,"AMERICAN EAGLE VALUE STORE",,.00,.00,12500.00,-12500.00,-12500.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1515,61515,"PE BLUE",6151500260,11.00,2800.00,2800.00,-2789.00,-2789.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1258,41258,"PLANET FASHION",,.00,.00,34500.00,-34500.00,-34500.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1251,41251,"PLANET FASHION",,.00,.00,373560.00,-373560.00,-373560.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1261,31261,"ALLEN SOLLY",3126100327,159.00,5670.00,5670.00,-5511.00,-5511.00,,"Not Matched",Pending
04-04-2024,05-04-2024,1262,21262,"VAN HEUSEN",2126200574,2665.00,11010.00,11010.00,-8345.00,-8345.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1245,41245,"PLANET FASHION",,.00,.00,19070.00,-19070.00,-19070.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1282,11282,"LP ALL STAR",,.00,.00,2800.00,-2800.00,-2800.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1283,21283,"VAN HEUSEN",2128300317,16352.00,1200.00,1200.00,15152.00,15152.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1347,61347,"PE BLUE",,.00,.00,18500.00,-18500.00,-18500.00,,"Not Matched",Pending
04-04-2024,05-04-2024,1350,61350,"PE BLUE",6135000712,25395.00,25500.00,25500.00,-105.00,-105.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1227,31227,"ALLEN SOLLY",,.00,.00,8500.00,-8500.00,-8500.00,,"Not Matched",Pending
04-04-2024,05-04-2024,1224,11224,"LOUIS PHILIPPE",1122400239,6567.00,6700.00,6700.00,-133.00,-133.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1185,41185,"PLANET FASHION",,.00,.00,10550.00,-10550.00,-10550.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1175,21175,"VAN HEUSEN",,.00,.00,9000.00,-9000.00,-9000.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1184,41184,"PLANET FASHION",,.00,.00,1420.00,-1420.00,-1420.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1165,21165,"VAN HEUSEN",2116500545,52252.00,12400.00,12400.00,39852.00,39852.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1171,21171,"VAN HEUSEN",2117100426,1999.00,2500.00,2500.00,-501.00,-501.00,,"Not Matched",Pending
04-04-2024,06-04-2024,1149,31149,"ALLEN SOLLY",3114900487,23343.00,23500.00,23500.00,-157.00,-157.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1147,41147,"PLANET FASHION",,.00,.00,9100.00,-9100.00,-9100.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1129,31129,"ALLEN SOLLY",3112900542,2549.00,2300.00,2300.00,249.00,249.00,,"Not Matched",Pending
04-04-2024,05-04-2024,1113,41113,"PLANET FASHION",4111300470,2699.00,22700.00,22700.00,-20001.00,-20001.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1005,41005,"PLANET FASHION",,.00,.00,3400.00,-3400.00,-3400.00,,"Not Matched",Pending
04-04-2024,05-04-2024,1000,41000,"PLANET FASHION",4100000668,4858.00,5000.00,5000.00,-142.00,-142.00,,"Not Matched",Pending
04-04-2024,04-04-2024,1008,21008,"VAN HEUSEN",,.00,.00,8420.00,-8420.00,-8420.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1005,41005,"PLANET FASHION",,.00,.00,7390.00,-7390.00,-7390.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1072,11072,"LOUIS PHILIPPE",,.00,.00,75870.00,-75870.00,-75870.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1043,41043,"PLANET FASHION",,.00,.00,2000.00,-2000.00,-2000.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1104,21104,"VAN HEUSEN",,.00,.00,19100.00,-19100.00,-19100.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1129,31129,"ALLEN SOLLY",3112900543,25708.00,2550.00,2550.00,23158.00,23158.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1145,11145,"LOUIS PHILIPPE",,.00,.00,2000.00,-2000.00,-2000.00,,"Not Matched",Pending
05-04-2024,06-04-2024,1143,41143,"PLANET FASHION",4114300421,10285.00,11790.00,11790.00,-1505.00,-1505.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1171,21171,"VAN HEUSEN",2117100427,24798.00,2000.00,2000.00,22798.00,22798.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1163,21163,"VAN HEUSEN",,.00,.00,3960.00,-3960.00,-3960.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1165,21165,"VAN HEUSEN",2116500546,8194.00,52250.00,52250.00,-44056.00,-44056.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1187,21187,"VAN HEUSEN",,.00,.00,9000.00,-9000.00,-9000.00,,"Not Matched",Pending
05-04-2024,06-04-2024,1194,21194,"VAN HEUSEN",2119400156,38471.00,39000.00,39000.00,-529.00,-529.00,,"Not Matched",Pending
05-04-2024,06-04-2024,1199,11199,"LOUIS PHILIPPE",1119900385,2599.00,3000.00,3000.00,-401.00,-401.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1227,31227,"ALLEN SOLLY",,.00,.00,12500.00,-12500.00,-12500.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1222,21222,"VAN HEUSEN",,.00,.00,7000.00,-7000.00,-7000.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1297,,"PE BLUE",,.00,.00,7250.00,-7250.00,-7250.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1293,61293,"PE BLUE",,.00,.00,7650.00,-7650.00,-7650.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1293,61293,"PE BLUE",,.00,.00,8300.00,-8300.00,-8300.00,,"Not Matched",Pending
05-04-2024,08-04-2024,1290,41290,"PLANET FASHION",4129000449,339.00,500.00,500.00,-161.00,-161.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1283,21283,"VAN HEUSEN",2128300318,2449.00,16360.00,16360.00,-13911.00,-13911.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1235,41235,"PLANET FASHION",,.00,.00,2240.00,-2240.00,-2240.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1269,41269,"PLANET FASHION",,.00,.00,3960.00,-3960.00,-3960.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1269,41269,"PLANET FASHION",,.00,.00,6500.00,-6500.00,-6500.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1523,41523,"PLANET FASHION",,.00,.00,3650.00,-3650.00,-3650.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1520,61520,"PE BLUE",,.00,.00,3500.00,-3500.00,-3500.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1577,21577,"VAN HEUSEN",,.00,.00,30100.00,-30100.00,-30100.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1615,41615,"PLANET FASHION",,.00,.00,3700.00,-3700.00,-3700.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1614,31614,"ALLEN SOLLY",,.00,.00,6300.00,-6300.00,-6300.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1614,31614,"ALLEN SOLLY",,.00,.00,12800.00,-12800.00,-12800.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1940,31940,"ALLEN SOLLY",,.00,.00,22800.00,-22800.00,-22800.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1940,31940,"ALLEN SOLLY",,.00,.00,32250.00,-32250.00,-32250.00,,"Not Matched",Pending
05-04-2024,05-04-2024,1992,31992,"ALLEN SOLLY",3199200685,25547.00,28940.00,28940.00,-3393.00,-3393.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2150,42150,"PLANET FASHION",,.00,.00,39000.00,-39000.00,-39000.00,,"Not Matched",Pending
05-04-2024,06-04-2024,2259,22259,"VAN HEUSEN",2225900721,14385.00,14500.00,14500.00,-115.00,-115.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2205,22205,"VAN HEUSEN",2220500703,1999.00,11850.00,11850.00,-9851.00,-9851.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2574,62574,"PE BLUE",,.00,.00,14200.00,-14200.00,-14200.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2575,62575,"PE BLUE",,.00,.00,10000.00,-10000.00,-10000.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2575,62575,"PE BLUE",,.00,.00,5000.00,-5000.00,-5000.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2616,62616,"PE BLUE",6261600502,11045.00,2800.00,2800.00,8245.00,8245.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2733,62733,"PE BLUE",,.00,.00,23700.00,-23700.00,-23700.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2792,62792,"PE RED",,.00,.00,11800.00,-11800.00,-11800.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2801,,"PE BLUE",,.00,.00,700.00,-700.00,-700.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2801,,"PE BLUE",,.00,.00,4000.00,-4000.00,-4000.00,,"Not Matched",Pending
05-04-2024,05-04-2024,2846,62846,"PE BLUE",,.00,.00,1800.00,-1800.00,-1800.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3268,13268,"LOUIS PHILIPPE",,.00,.00,153220.00,-153220.00,-153220.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3041,13041,"LOUIS PHILIPPE",1304100691,20744.00,42340.00,42340.00,-21596.00,-21596.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3380,13380,"LOUIS PHILIPPE",,.00,.00,40900.00,-40900.00,-40900.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3358,13358,"LOUIS PHILIPPE",,.00,.00,5200.00,-5200.00,-5200.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3352,13352,"LOUIS PHILIPPE",1335200721,6245.00,6000.00,6000.00,245.00,245.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3361,13361,"LOUIS PHILIPPE",,.00,.00,67600.00,-67600.00,-67600.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3379,13379,"LOUIS PHILIPPE",,.00,.00,6100.00,-6100.00,-6100.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3503,53503,"SIMON CARTER",5350300728,62670.00,41700.00,41700.00,20970.00,20970.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3500,53500,"SIMON CARTER",5350000678,8396.00,8600.00,8600.00,-204.00,-204.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3509,53509,"SIMON CARTER",,.00,.00,81340.00,-81340.00,-81340.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3509,53509,"SIMON CARTER",5350900584,7297.00,7000.00,7000.00,297.00,297.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3514,53514,"SIMON CARTER",,.00,.00,2500.00,-2500.00,-2500.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3616,63616,"PE BLUE",,.00,.00,3860.00,-3860.00,-3860.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3716,13716,"LOUIS PHILIPPE",1371600672,7273.00,7500.00,7500.00,-227.00,-227.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3713,13713,"LOUIS PHILIPPE",1371300708,5398.00,5500.00,5500.00,-102.00,-102.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3699,63699,"PE RED",,.00,.00,12600.00,-12600.00,-12600.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3735,13735,"LOUIS PHILIPPE",,.00,.00,27690.00,-27690.00,-27690.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3849,63849,"PE BLUE",,.00,.00,8500.00,-8500.00,-8500.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3849,63849,"PE BLUE",6384900697,13864.00,13470.00,13470.00,394.00,394.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3888,63888,"PE BLUE",,.00,.00,14600.00,-14600.00,-14600.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3816,63816,"PE BLUE",,.00,.00,2160.00,-2160.00,-2160.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3825,63825,"PE RED",,.00,.00,15300.00,-15300.00,-15300.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3802,63802,"PE RED",,.00,.00,4200.00,-4200.00,-4200.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3907,63907,"PE RED",,.00,.00,10292.00,-10292.00,-10292.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3907,63907,"PE RED",,.00,.00,1898.00,-1898.00,-1898.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3910,63910,"PE RED",6391000433,7824.00,10820.00,10820.00,-2996.00,-2996.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3935,63935,"PE BLUE",,.00,.00,17500.00,-17500.00,-17500.00,,"Not Matched",Pending
05-04-2024,06-04-2024,3939,63939,"PE BLUE",6393900622,3398.00,3500.00,3500.00,-102.00,-102.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3946,63946,"PE BLUE",,.00,.00,3200.00,-3200.00,-3200.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3946,63946,"PE BLUE",6394600220,1959.00,3500.00,3500.00,-1541.00,-1541.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3982,63982,"PE RED",,.00,.00,5000.00,-5000.00,-5000.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3982,63982,"PE RED",,.00,.00,3520.00,-3520.00,-3520.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3987,63987,"PE RED",,.00,.00,6500.00,-6500.00,-6500.00,,"Not Matched",Pending
05-04-2024,05-04-2024,3986,63986,"PE RED",,.00,.00,11160.00,-11160.00,-11160.00,,"Not Matched",Pending
05-04-2024,06-04-2024,4411,84411,"PEM VALUE STORE",8441100518,2645.00,8190.00,8190.00,-5545.00,-5545.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4444,84444,"VAN HEUSEN VALUE STORE",8444400046,24273.00,13200.00,13200.00,11073.00,11073.00,,"Not Matched",Pending
05-04-2024,06-04-2024,4447,84447,"LOUIS PHILIPPE VALUE STORE",8444700662,18394.00,18500.00,18500.00,-106.00,-106.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4470,84470,"LOUIS PHILIPPE VALUE STORE",,.00,.00,10700.00,-10700.00,-10700.00,,"Not Matched",Pending
05-04-2024,08-04-2024,4471,84471,"LOUIS PHILIPPE VALUE STORE",8447100652,1043.00,22770.00,22770.00,-21727.00,-21727.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4480,84480,"ALLEN SOLLY VALUE STORE",,.00,.00,10600.00,-10600.00,-10600.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4463,84463,"VAN HEUSEN VALUE STORE",,.00,.00,24900.00,-24900.00,-24900.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4515,34515,"ALLEN SOLLY",3451500720,29441.00,27300.00,27300.00,2141.00,2141.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4521,34521,"ALLEN SOLLY",,.00,.00,19180.00,-19180.00,-19180.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4535,34535,"ALLEN SOLLY",,.00,.00,32990.00,-32990.00,-32990.00,,"Not Matched",Pending
05-04-2024,06-04-2024,4483,84483,"LOUIS PHILIPPE VALUE STORE",8448300420,10793.00,16010.00,16010.00,-5217.00,-5217.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4589,84589,"ALLEN SOLLY VALUE STORE",,.00,.00,43980.00,-43980.00,-43980.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4568,34568,"ALLEN SOLLY",,.00,.00,28300.00,-28300.00,-28300.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4540,34540,"ALLEN SOLLY",,.00,.00,71840.00,-71840.00,-71840.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4826,34826,"AS PRIME",3482600714,12385.00,14860.00,14860.00,-2475.00,-2475.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4880,84880,"VAN HEUSEN VALUE STORE",8488000632,19739.00,29050.00,29050.00,-9311.00,-9311.00,,"Not Matched",Pending
05-04-2024,05-04-2024,4897,84897,"VAN HEUSEN VALUE STORE",,.00,.00,6500.00,-6500.00,-6500.00,,"Not Matched",Pending
