"Unique Id",TID,"Store Id","Opening Date","New Retek Code","Old Retek Code","Brand Name",Status,"Conversion Date","Closure Date",Bank
119,27147700,4441,2020-03-09,84441,84441,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
635,41839425,8165,2020-03-09,28165,28165,"VAN HEUSEN",Operational,,,HDFC
2335,42577993,4441,2020-03-09,84441,84441,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3729,42687043,8165,2020-03-09,28165,28165,"VAN HEUSEN",Operational,,,HDFC
2338,42577999,3948,2020-03-07,63948,63948,"PE BLUE",Operational,,,HDFC
2954,42619722,4577,2020-03-07,34577,34577,"ALLEN SOLLY",Operational,,,HDFC
3285,42620083,4577,2020-03-07,34577,34577,"ALLEN SOLLY",Operational,,,HDFC
627,41839379,8141,2020-03-06,28141,28141,"VAN HEUSEN",Operational,,,HDFC
118,27147693,8141,2020-03-06,28141,28141,"VAN HEUSEN",Operational,,,HDFC
624,41839374,3744,2020-03-05,13744,13744,"LOUIS PHILIPPE",Operational,,,HDFC
2417,42578118,3969,2020-03-02,63969,63969,"PE BLUE",Operational,,,HDFC
3873,80124270,4494,2020-03-01,84494,84494,"PEM VALUE STORE",Operational,,,HDFC
623,41839373,3746,2020-03-01,13746,13746,"LOUIS PHILIPPE",Operational,,,HDFC
115,27147687,3746,2020-03-01,13746,13746,"LOUIS PHILIPPE",Operational,,,HDFC
321,41121464,4494,2020-03-01,84494,84494,"PEM VALUE STORE",Operational,,,HDFC
370,41153242,3974,2020-02-29,63974,63974,"PE BLUE",Operational,,,HDFC
112,27147654,8163,2020-02-29,28163,28163,"VAN HEUSEN",Operational,,,HDFC
621,41839369,3967,2020-02-29,63967,63967,"PE RED",Operational,,,HDFC
970,42368014,3964,2020-02-29,63964,63964,"PE RED",Operational,,,HDFC
1823,42471512,8163,2020-02-29,28163,28163,"VAN HEUSEN",Operational,,,HDFC
634,41839416,3945,2020-02-28,63945,63945,"PE BLUE",Operational,,,HDFC
3282,42620079,3754,2020-02-28,13754,13754,"LOUIS PHILIPPE",Operational,,,HDFC
3303,42620110,3743,2020-02-28,13743,13743,"LOUIS PHILIPPE",Operational,,,HDFC
2885,42619648,3754,2020-02-28,13754,13754,"LOUIS PHILIPPE",Operational,,,HDFC
3113,42619896,8162,2020-02-28,28162,28162,"VAN HEUSEN",Operational,,,HDFC
620,41839367,3963,2020-02-27,63963,63963,"PE RED",Operational,,,HDFC
652,41839486,3966,2020-02-27,63966,63966,"PE RED",Operational,,,HDFC
651,41839485,3965,2020-02-26,63965,63965,"PE RED",Operational,,,HDFC
630,41839382,9658,2020-02-26,39658,,"ALLEN SOLLY",Closed,,"2024-09-22 00:00:00.000",HDFC
2956,42619723,4579,2020-02-25,34579,,"ALLEN SOLLY",Closed,,"2024-06-29 00:00:00.000",HDFC
2446,42578166,3960,2020-02-25,63960,63960,"PE BLUE",Operational,,,HDFC
2877,42619638,3718,2020-02-24,13718,13718,"LOUIS PHILIPPE",Operational,,,HDFC
3110,42619893,8144,2020-02-23,28144,28144,"VAN HEUSEN",Operational,,,HDFC
3116,42619899,8167,2020-02-23,28167,28167,"VAN HEUSEN",Operational,,,HDFC
622,41839372,4489,2020-02-22,84489,84489,"PEM VALUE STORE",Closed,,"2024-04-16 00:00:00.000",HDFC
650,41839483,3931,2020-02-19,63931,63931,"PE RED",Operational,,,HDFC
2959,42619726,4585,2020-02-19,34585,34585,"ALLEN SOLLY",Operational,,,HDFC
3175,42619962,9637,2020-02-19,19637,19637,"LOUIS PHILIPPE",Operational,,,HDFC
2953,42619721,4575,2020-02-17,34575,34575,"ALLEN SOLLY",Operational,,,HDFC
649,41839482,3962,2020-02-17,63962,63962,"PE RED",Operational,,,HDFC
646,41839476,3745,2020-02-17,13745,13745,"LOUIS PHILIPPE",Operational,,,HDFC
2234,42577847,9647,2020-02-14,19647,19647,"LOUIS PHILIPPE",Operational,,,HDFC
3172,42619959,9634,2020-02-14,39634,39634,"ALLEN SOLLY",Operational,,,HDFC
2477,42578804,3944,2020-02-13,63944,63944,"PE BLUE",Operational,,,HDFC
2952,42619720,4578,2020-02-12,34578,34578,"ALLEN SOLLY",Operational,,,HDFC
3122,42619906,8175,2020-02-12,28175,28175,"VAN HEUSEN",Operational,,,HDFC
648,41839481,3961,2020-02-11,63961,63961,"PE RED",Operational,,,HDFC
113,27147673,8176,2020-02-08,88176,88176,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
1752,42451607,8176,2020-02-08,88176,88176,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3180,42619967,9650,2020-02-08,29650,29650,"VAN HEUSEN",Operational,,,HDFC
4258,80142282,8176,2020-02-08,88176,88176,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3179,42619966,9649,2020-02-07,39649,39649,"ALLEN SOLLY",Operational,,,HDFC
3114,42619897,8153,2020-02-07,28153,28153,"VAN HEUSEN",Operational,,,HDFC
653,41839488,9662,2020-02-06,39662,39662,"ALLEN SOLLY",Operational,,,HDFC
647,41839480,3950,2020-02-05,63950,63950,"PE RED",Operational,,,HDFC
633,41839414,3939,2020-02-03,63939,63939,"PE BLUE",Operational,,,HDFC
969,42368012,3955,2020-02-03,63955,63955,"PE RED",Operational,,,HDFC
1722,42443988,3939,2020-02-03,63939,63939,"PE BLUE",Operational,,,HDFC
4071,80141520,3939,2020-02-03,63939,63939,"PE BLUE",Operational,,,HDFC
2474,42578801,3957,2020-01-31,63957,63957,"PE RED",Operational,,,HDFC
639,41839456,3926,2020-01-31,63926,63926,"PE BLUE",Operational,,,HDFC
3541,42656811,4487,2020-01-30,84487,84487,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3513,42654254,9718,2020-01-29,59718,59718,"AMERICAN EAGLE",Operational,,,HDFC
2340,42578001,9718,2020-01-29,59718,59718,"AMERICAN EAGLE",Operational,,,HDFC
2917,42619684,4490,2020-01-29,84490,84490,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
643,41839465,4485,2020-01-29,84485,84485,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
110,27147630,4485,2020-01-29,84485,84485,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
2611,42600830,4478,2020-01-28,84478,84478,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
2915,42619682,4486,2020-01-26,84486,84486,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3181,42619968,9648,2020-01-26,39648,39648,"ALLEN SOLLY",Closed,,"2024-08-13 00:00:00.000",HDFC
3182,42619969,9653,2020-01-26,39653,39653,"ALLEN SOLLY",Closed,,"2024-05-14 00:00:00.000",HDFC
642,41839461,3951,2020-01-25,63951,63951,"PE RED",Operational,,,HDFC
638,41839455,3927,2020-01-22,63927,63927,"PE BLUE",Operational,,,HDFC
3162,42619948,9605,2020-01-22,29605,29605,"VAN HEUSEN",Operational,,,HDFC
3471,42647844,8149,2020-01-20,28149,28149,"VAN HEUSEN",Operational,,,HDFC
3499,42652218,8169,2020-01-19,28169,28169,"VAN HEUSEN",Operational,,,HDFC
3504,42652256,8148,2020-01-18,28148,28148,"VAN HEUSEN",Operational,,,HDFC
2951,42619719,4571,2020-01-18,34571,34571,"ALLEN SOLLY",Operational,,,HDFC
3466,42645489,4483,2020-01-17,84483,84483,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
641,41839460,3943,2020-01-17,63943,63943,"PE RED",Operational,,,HDFC
2914,42619680,4484,2020-01-16,84484,84484,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
645,41839472,9651,2020-01-15,39651,39651,"ALLEN SOLLY",Operational,,,HDFC
111,27147637,9651,2020-01-15,39651,39651,"ALLEN SOLLY",Operational,,,HDFC
14,27146377,4572,2020-01-13,34572,34572,"ALLEN SOLLY",Operational,,,HDFC
209,27234407,4572,2020-01-13,34572,34572,"ALLEN SOLLY",Operational,,,HDFC
3506,42652258,4572,2020-01-13,34572,34572,"ALLEN SOLLY",Operational,,,HDFC
3507,42652259,4572,2020-01-13,34572,34572,"ALLEN SOLLY",Operational,,,HDFC
640,41839458,3912,2020-01-11,63912,63912,"PE RED",Operational,,,HDFC
2876,42619637,3717,2020-01-10,13717,13717,"LOUIS PHILIPPE",Operational,,,HDFC
1325,42374891,3850,2020-01-09,63850,63850,"PE BLUE",Operational,,,HDFC
3183,42619970,9654,2020-01-06,39654,39654,"ALLEN SOLLY",Operational,,,HDFC
2410,42578109,3859,2020-01-06,63859,63859,"PE BLUE",Operational,,,HDFC
928,42367900,4468,2020-01-05,84468,84468,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
644,41839469,4479,2020-01-04,84479,84479,"PEM VALUE STORE",Closed,,"2024-10-22 00:00:00.000",HDFC
167,27216995,9713,2020-01-03,59713,59713,"AMERICAN EAGLE",Operational,,,HDFC
226,27286457,9713,2020-01-03,59713,59713,"AMERICAN EAGLE",Operational,,,HDFC
351,41138997,3869,2020-01-03,63869,63869,"PE BLUE",Operational,,,HDFC
2348,42578011,9713,2020-01-03,59713,59713,"AMERICAN EAGLE",Operational,,,HDFC
2336,42577995,9713,2020-01-03,59713,59713,"AMERICAN EAGLE",Operational,,,HDFC
3915,80124747,3869,2020-01-03,63869,63869,"PE BLUE",Operational,,,HDFC
1322,42373553,3887,2020-01-02,63887,63887,"PE BLUE",Operational,,,HDFC
654,41839489,3920,2019-12-31,63920,63920,"PE BLUE",Operational,,,HDFC
628,41839380,3940,2019-12-31,63940,63940,"PE RED",Operational,,,HDFC
673,41968997,3671,2019-12-29,63671,63671,"PE BLUE",Operational,,,HDFC
109,27147593,4442,2019-12-28,84442,84442,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
2359,42578030,4442,2019-12-28,84442,84442,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
108,27147591,4476,2019-12-26,84476,84476,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
1751,42451606,4477,2019-12-26,84477,84477,"VAN HEUSEN VALUE STORE",Closed,,"2024-05-15 00:00:00.000",HDFC
2947,42619715,4567,2019-12-25,34567,34567,"ALLEN SOLLY",Operational,,,HDFC
3174,42619961,9638,2019-12-24,29638,29638,"VAN HEUSEN",Operational,,,HDFC
564,41683908,9646,2019-12-22,19646,19646,"LOUIS PHILIPPE",Operational,,,HDFC
990,42368069,4467,2019-12-21,84467,84467,"PEM VALUE STORE",Operational,,,HDFC
558,41683881,8125,2019-12-21,28125,28125,"VAN HEUSEN",Operational,,,HDFC
560,41683885,3922,2019-12-21,63922,63922,"PE RED",Operational,,,HDFC
3177,42619964,9642,2019-12-21,39642,39642,"ALLEN SOLLY",Operational,,,HDFC
3393,42632653,8143,2019-12-21,28143,28143,"VAN HEUSEN",Operational,,,HDFC
2941,42619709,4556,2019-12-21,34556,34556,"ALLEN SOLLY",Operational,,,HDFC
2861,42619621,3422,2019-12-20,43422,43422,"PLANET FASHION",Operational,,,HDFC
2878,42619639,3727,2019-12-18,13727,13727,"LOUIS PHILIPPE",Operational,,,HDFC
562,41683899,4480,2019-12-18,84480,84480,"ALLEN SOLLY VALUE STORE",Closed,,"2024-08-25 00:00:00.000",HDFC
3166,42619953,9620,2019-12-16,29620,29620,"VAN HEUSEN",Operational,,,HDFC
2939,42619707,4551,2019-12-15,34551,34551,"ALLEN SOLLY",Operational,,,HDFC
2912,42619677,4462,2019-12-15,84462,84462,"VAN HEUSEN VALUE STORE",Closed,,"2024-08-01 00:00:00.000",HDFC
3105,42619888,8124,2019-12-15,28124,28124,"VAN HEUSEN",Operational,,,HDFC
3505,42652257,3708,2019-12-15,13708,13708,"LOUIS PHILIPPE",Operational,,,HDFC
3178,42619965,9643,2019-12-14,19643,19643,"LOUIS PHILIPPE",Operational,,,HDFC
3241,42620033,9929,2019-12-14,39929,39929,"ALLEN SOLLY",Operational,,,HDFC
3173,42619960,9636,2019-12-12,19636,19636,"LOUIS PHILIPPE",Operational,,,HDFC
2913,42619679,4471,2019-12-10,84471,84471,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3112,42619895,8157,2019-12-09,28157,28157,"VAN HEUSEN",Operational,,,HDFC
561,41683893,4474,2019-12-09,84474,84474,"LOUIS PHILIPPE VALUE STORE",Closed,,"2024-09-21 00:00:00.000",HDFC
559,41683883,3924,2019-12-08,63924,63924,"PE RED",Operational,,,HDFC
971,42368015,3933,2019-12-08,63933,63933,"PE RED",Operational,,,HDFC
563,41683904,9633,2019-12-07,39633,39633,"ALLEN SOLLY",Operational,,,HDFC
557,41683877,3732,2019-12-06,13732,13732,"LOUIS PHILIPPE",Operational,,,HDFC
107,27147572,3732,2019-12-06,13732,13732,"LOUIS PHILIPPE",Operational,,,HDFC
386,41166390,3421,2019-12-04,43421,43421,"PLANET FASHION",Closed,,"2024-05-13 00:00:00.000",HDFC
2940,42619708,4553,2019-12-03,34553,34553,"ALLEN SOLLY",Operational,,,HDFC
3106,42619889,8137,2019-11-30,28137,28137,"VAN HEUSEN",Operational,,,HDFC
3382,42629932,4458,2019-11-30,84458,84458,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3518,42654627,4566,2019-11-30,34566,34566,"ALLEN SOLLY",Operational,,,HDFC
554,41683870,4458,2019-11-30,84458,84458,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
552,41683867,3925,2019-11-29,63925,63925,"PE RED",Operational,,,HDFC
2882,42619643,3738,2019-11-28,33738,33738,"ALLEN SOLLY",Operational,,,HDFC
2875,42619636,3716,2019-11-28,13716,13716,"LOUIS PHILIPPE",Operational,,,HDFC
3872,80124260,8146,2019-11-27,28146,28146,"VAN HEUSEN",Operational,,,HDFC
551,41683866,3909,2019-11-27,63909,63909,"PE RED",Operational,,,HDFC
317,41119597,8146,2019-11-27,28146,28146,"VAN HEUSEN",Operational,,,HDFC
63,27147167,8145,2019-11-27,28145,28145,"VAN HEUSEN",Operational,,,HDFC
3111,42619894,8142,2019-11-26,28142,28142,"VAN HEUSEN",Operational,,,HDFC
3109,42619892,8147,2019-11-24,28147,28147,"VAN HEUSEN",Closed,,"2024-06-29 00:00:00.000",HDFC
3176,42619963,9641,2019-11-24,19641,19641,"LOUIS PHILIPPE",Operational,,,HDFC
3465,42645488,3709,2019-11-22,13709,13709,"LOUIS PHILIPPE",Operational,,,HDFC
3460,42645479,4470,2019-11-22,84470,84470,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
104,27147563,4470,2019-11-22,84470,84470,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
106,27147566,4472,2019-11-22,84472,84472,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
555,41683871,4472,2019-11-22,84472,84472,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
310,41119525,3730,2019-11-20,13730,13730,"LOUIS PHILIPPE",Operational,,,HDFC
548,41683859,3833,2019-11-19,63833,63833,"PE BLUE",Operational,,,HDFC
550,41683862,3835,2019-11-17,63835,63835,"PE BLUE",Operational,,,HDFC
553,41683869,4469,2019-11-16,84469,84469,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
105,27147564,4469,2019-11-16,84469,84469,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
2945,42619713,4565,2019-11-16,34565,34565,"ALLEN SOLLY",Operational,,,HDFC
3367,42628858,6589,2019-11-15,36589,36589,"ALLEN SOLLY",Operational,,,HDFC
2401,42578091,8131,2019-11-15,28131,28131,"VAN HEUSEN",Operational,,,HDFC
2390,42578075,9705,2019-11-15,59705,59705,"AMERICAN EAGLE",Operational,,,HDFC
3533,42656685,8131,2019-11-15,28131,28131,"VAN HEUSEN",Operational,,,HDFC
3486,42650320,3720,2019-11-15,13720,13720,"LOUIS PHILIPPE",Operational,,,HDFC
3968,80127435,3719,2019-11-15,13719,13719,"LOUIS PHILIPPE",Operational,,,HDFC
3969,80127436,3720,2019-11-15,13720,13720,"LOUIS PHILIPPE",Operational,,,HDFC
4209,80142061,3877,2019-11-15,63877,63877,"PE BLUE",Operational,,,HDFC
566,41683919,3719,2019-11-15,13719,13719,"LOUIS PHILIPPE",Operational,,,HDFC
567,41683920,3720,2019-11-15,13720,13720,"LOUIS PHILIPPE",Operational,,,HDFC
1474,42395164,3877,2019-11-15,63877,63877,"PE BLUE",Operational,,,HDFC
556,41683875,9632,2019-11-12,19632,19632,"LOUIS PHILIPPE",Operational,,,HDFC
547,41683852,8134,2019-11-12,28134,28134,"VAN HEUSEN",Operational,,,HDFC
3164,42619951,9614,2019-11-09,39614,39614,"ALLEN SOLLY",Closed,,"2024-08-18 00:00:00.000",HDFC
632,41839400,3921,2019-11-07,63921,63921,"PE RED",Operational,,,HDFC
2942,42619710,4555,2019-11-03,34555,34555,"ALLEN SOLLY",Closed,,"2024-06-02 00:00:00.000",HDFC
2567,42592394,3729,2019-11-02,13729,13729,"LOUIS PHILIPPE",Operational,,,HDFC
957,42367986,3918,2019-11-02,63918,63918,"PE RED",Operational,,,HDFC
34,27146496,3729,2019-11-02,13729,13729,"LOUIS PHILIPPE",Operational,,,HDFC
549,41683861,3919,2019-11-01,63919,63919,"PE RED",Operational,,,HDFC
793,42267391,3722,2019-11-01,13722,13722,"LOUIS PHILIPPE",Operational,,,HDFC
794,42267393,3722,2019-11-01,13722,13722,"LOUIS PHILIPPE",Operational,,,HDFC
2431,42578142,3852,2019-11-01,63852,63852,"PE RED",Operational,,,HDFC
954,42367977,9622,2019-10-31,39622,39622,"ALLEN SOLLY",Closed,,"2024-08-22 00:00:00.000",HDFC
593,41683989,3910,2019-10-26,63910,63910,"PE RED",Operational,,,HDFC
2910,42619674,4460,2019-10-26,84460,84460,"LOUIS PHILIPPE VALUE STORE",Closed,,"2024-09-27 00:00:00.000",HDFC
3163,42619949,9607,2019-10-26,29607,29607,"VAN HEUSEN",Operational,,,HDFC
3167,42619954,9624,2019-10-25,29624,29624,"VAN HEUSEN",Operational,,,HDFC
3169,42619956,9626,2019-10-25,39626,39626,"ALLEN SOLLY",Operational,,,HDFC
3956,80126397,4433,2019-10-25,84433,84433,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
592,41683988,3916,2019-10-25,63916,63916,"PE RED",Operational,,,HDFC
598,41684004,9629,2019-10-25,19629,19629,"LOUIS PHILIPPE",Operational,,,HDFC
960,42367992,9606,2019-10-25,19606,19606,"LOUIS PHILIPPE",Operational,,,HDFC
485,41494227,4433,2019-10-25,84433,84433,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
99,27147525,9606,2019-10-25,19606,19606,"LOUIS PHILIPPE",Operational,,,HDFC
100,27147526,9629,2019-10-25,19629,19629,"LOUIS PHILIPPE",Operational,,,HDFC
98,27147467,4439,2019-10-24,84439,84439,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
589,41683985,3883,2019-10-24,63883,63883,"PE RED",Operational,,,HDFC
590,41683986,3903,2019-10-24,63903,63903,"PE RED",Operational,,,HDFC
591,41683987,3913,2019-10-24,63913,63913,"PE RED",Operational,,,HDFC
573,41683944,4439,2019-10-24,84439,84439,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3168,42619955,9625,2019-10-24,19625,19625,"LOUIS PHILIPPE",Operational,,,HDFC
586,41683982,3904,2019-10-23,63904,63904,"PE RED",Operational,,,HDFC
587,41683983,3905,2019-10-23,63905,63905,"PE RED",Operational,,,HDFC
588,41683984,3915,2019-10-23,63915,63915,"PE RED",Operational,,,HDFC
599,41684012,9631,2019-10-23,19631,19631,"LOUIS PHILIPPE",Operational,,,HDFC
102,27147535,9631,2019-10-23,19631,19631,"LOUIS PHILIPPE",Operational,,,HDFC
585,41683981,3917,2019-10-21,63917,63917,"PE RED",Operational,,,HDFC
2455,42578179,8139,2019-10-21,28139,28139,"VAN HEUSEN",Operational,,,HDFC
2905,42619668,4449,2019-10-20,84449,84449,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
101,27147530,9996,2019-10-20,29996,29996,"VAN HEUSEN",Closed,,"2024-04-25 00:00:00.000",HDFC
16,27146388,4562,2019-10-19,34562,34562,"ALLEN SOLLY",Operational,,,HDFC
3170,42619957,9628,2019-10-19,29628,29628,"VAN HEUSEN",Operational,,,HDFC
3439,42641235,4464,2019-10-19,84464,84464,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3989,80127621,4457,2019-10-18,84457,84457,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3260,42620052,9995,2019-10-18,19995,19995,"LOUIS PHILIPPE",Closed,,"2024-04-26 00:00:00.000",HDFC
2879,42619640,3728,2019-10-18,13728,13728,"LOUIS PHILIPPE",Closed,,"2024-08-25 00:00:00.000",HDFC
2880,42619641,3731,2019-10-18,33731,33731,"ALLEN SOLLY",Closed,,"2024-08-24 00:00:00.000",HDFC
2438,42578153,9992,2019-10-18,29992,29992,"VAN HEUSEN",Closed,,"2024-05-12 00:00:00.000",HDFC
97,27147464,4457,2019-10-18,84457,84457,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
584,41683977,3902,2019-10-18,63902,63902,"PE RED",Operational,,,HDFC
572,41683941,4457,2019-10-18,84457,84457,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
672,41968993,3914,2019-10-18,63914,63914,"PE RED",Operational,,,HDFC
583,41683976,3898,2019-10-16,63898,63898,"PE RED",Operational,,,HDFC
582,41683975,3906,2019-10-15,63906,63906,"PE RED",Operational,,,HDFC
597,41684000,9616,2019-10-15,19616,19616,"LOUIS PHILIPPE",Operational,,,HDFC
354,41139233,4463,2019-10-14,84463,84463,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3917,80124811,4463,2019-10-14,84463,84463,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
487,41627024,3880,2019-10-13,63880,63880,"PE RED",Operational,,,HDFC
574,41683946,4436,2019-10-13,84436,84436,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
581,41683973,3901,2019-10-13,63901,63901,"PE RED",Closed,,"2024-09-24 00:00:00.000",HDFC
594,41683990,3888,2019-10-12,63888,63888,"PE BLUE",Closed,,"2024-08-30 00:00:00.000",HDFC
3971,80127451,3888,2019-10-12,63888,63888,"PE BLUE",Closed,,"2024-08-30 00:00:00.000",HDFC
3108,42619891,8135,2019-10-12,28135,28135,"VAN HEUSEN",Operational,,,HDFC
2946,42619714,4558,2019-10-11,34558,34558,"ALLEN SOLLY",Operational,,,HDFC
3947,80125351,3895,2019-10-11,63895,63895,"PE BLUE",Operational,,,HDFC
461,41397640,3895,2019-10-11,63895,63895,"PE BLUE",Operational,,,HDFC
596,41683999,9617,2019-10-10,19617,19617,"LOUIS PHILIPPE",Operational,,,HDFC
579,41683970,3907,2019-10-10,63907,63907,"PE RED",Operational,,,HDFC
578,41683969,3879,2019-10-08,63879,63879,"PE RED",Operational,,,HDFC
975,42368021,3871,2019-10-08,63871,63871,"PE RED",Operational,,,HDFC
580,41683971,3900,2019-10-07,63900,63900,"PE RED",Closed,,"2024-09-13 00:00:00.000",HDFC
2911,42619675,4453,2019-10-07,84453,84453,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3171,42619958,9627,2019-10-07,39627,39627,"ALLEN SOLLY",Operational,,,HDFC
3516,42654610,9609,2019-10-06,19609,19609,"LOUIS PHILIPPE",Operational,,,HDFC
619,41699956,3893,2019-10-06,63893,63893,"PE RED",Closed,,"2024-03-31 00:00:00.000",HDFC
977,42368027,3899,2019-10-06,63899,63899,"PE RED",Operational,,,HDFC
913,42365753,3897,2019-10-05,63897,63897,"PE RED",Closed,,"2024-08-29 00:00:00.000",HDFC
577,41683966,3891,2019-10-05,63891,63891,"PE RED",Operational,,,HDFC
595,41683997,9946,2019-10-05,19946,19946,"LOUIS PHILIPPE",Operational,,,HDFC
667,41968967,3876,2019-10-03,63876,63876,"PE RED",Operational,,,HDFC
965,42368005,4454,2019-10-03,84454,84454,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
565,41683917,3889,2019-10-01,63889,63889,"PE RED",Closed,,"2024-06-14 00:00:00.000",HDFC
91,27147437,3713,2019-09-30,13713,13713,"LOUIS PHILIPPE",Operational,,,HDFC
2321,42577974,3713,2019-09-30,13713,13713,"LOUIS PHILIPPE",Operational,,,HDFC
3165,42619952,9612,2019-09-29,29612,29612,"VAN HEUSEN",Operational,,,HDFC
3261,42620053,9993,2019-09-29,39993,39993,"ALLEN SOLLY",Operational,,,HDFC
3981,80127548,4456,2019-09-29,84456,84456,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3986,80127611,4459,2019-09-29,84459,84459,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
604,41684030,4456,2019-09-29,84456,84456,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
609,41684048,4459,2019-09-29,84459,84459,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
666,41968966,3885,2019-09-29,63885,63885,"PE RED",Operational,,,HDFC
976,42368022,3884,2019-09-29,63884,63884,"PE RED",Operational,,,HDFC
600,41684014,8111,2019-09-27,28111,28111,"VAN HEUSEN",Operational,,,HDFC
103,27147537,8111,2019-09-27,28111,28111,"VAN HEUSEN",Operational,,,HDFC
3967,80127432,8111,2019-09-27,28111,28111,"VAN HEUSEN",Operational,,,HDFC
3104,42619887,8126,2019-09-27,28126,28126,"VAN HEUSEN",Operational,,,HDFC
670,41968981,3851,2019-09-26,63851,63851,"PE BLUE",Operational,,,HDFC
41,27146541,3723,2019-09-20,13723,13723,"LOUIS PHILIPPE",Operational,,,HDFC
1559,42408395,9985,2019-09-20,19985,19985,"LOUIS PHILIPPE",Operational,,,HDFC
3674,42675666,3723,2019-09-20,13723,13723,"LOUIS PHILIPPE",Operational,,,HDFC
2908,42619671,4451,2019-09-19,84451,84451,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
2909,42619672,4450,2019-09-19,84450,84450,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
1750,42451605,4444,2019-09-19,84444,84444,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
2241,42577857,3866,2019-09-19,63866,63866,"PE RED",Operational,,,HDFC
92,27147439,4444,2019-09-19,84444,84444,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
927,42367899,4455,2019-09-19,84455,84455,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
571,41683935,9615,2019-09-18,29615,29615,"VAN HEUSEN",Operational,,,HDFC
94,27147451,9615,2019-09-18,29615,29615,"VAN HEUSEN",Operational,,,HDFC
95,27147452,9618,2019-09-18,29618,29618,"VAN HEUSEN",Operational,,,HDFC
2354,42578017,3816,2019-09-18,63816,63816,"PE BLUE",Operational,,,HDFC
3984,80127592,9615,2019-09-18,29615,29615,"VAN HEUSEN",Operational,,,HDFC
606,41684044,9958,2019-09-14,29958,29958,"VAN HEUSEN",Operational,,,HDFC
605,41684031,3868,2019-09-13,63868,63868,"PE RED",Operational,,,HDFC
93,27147449,9994,2019-09-12,19994,19994,"LOUIS PHILIPPE",Operational,,,HDFC
3572,42659608,9994,2019-09-12,19994,19994,"LOUIS PHILIPPE",Operational,,,HDFC
3458,42645371,9957,2019-09-11,19957,19957,"LOUIS PHILIPPE",Operational,,,HDFC
3159,42619945,9602,2019-09-11,39602,39602,"ALLEN SOLLY",Operational,,,HDFC
855,42298704,9594,2019-09-11,29594,29594,"VAN HEUSEN",Operational,,,HDFC
608,41684047,4446,2019-09-10,84446,84446,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
96,27147458,4446,2019-09-10,84446,84446,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
3985,80127610,4446,2019-09-10,84446,84446,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
