"Unique ID","Sales Date","Deposit Date","Store ID","Retek Code",TID,"Collection Bank","Deposit Amount"
2774230,,2024-11-17,,,72488931,"AMEX Card",2999.00
2774231,,2024-11-17,,,72488936,"AMEX Card",5998.00
2774220,,2024-11-17,,,72488857,"AMEX Card",1799.00
2774290,,2024-11-17,,,72488965,"AMEX Card",18792.00
2774303,,2024-11-17,,,72502202,"AMEX Card",1797.00
2774278,,2024-11-17,,,72475336,"AMEX Card",1899.00
2774280,,2024-11-17,,,72488863,"AMEX Card",6296.00
2774261,,2024-11-17,,,72463760,"AMEX Card",2849.00
2774305,,2024-11-17,,,72506774,"AMEX Card",269.00
2774423,,2024-11-17,,,VPOS1247,"AMEX Card",5990.00
2774457,,2024-11-17,,,VPOS1247,"AMEX Card",17544.00
2774492,,2024-11-17,,,VPOS1247,"AMEX Card",35250.00
2774572,,2024-11-17,,,72489277,"AMEX Card",7313.00
2774541,,2024-11-17,,,VPOS1247,"AMEX Card",2616.00
2774542,,2024-11-17,,,VPOS1247,"AMEX Card",5000.00
2774543,,2024-11-17,,,VPOS1247,"AMEX Card",7000.00
2774566,,2024-11-17,,,72488965,"AMEX Card",12193.00
2774641,,2024-11-17,,,VPOS1247,"AMEX Card",5713.00
2774642,,2024-11-17,,,VPOS1247,"AMEX Card",11940.00
2774643,,2024-11-17,,,VPOS1247,"AMEX Card",23000.00
2774727,,2024-11-17,,,42745976,"HDFC Card",6396.00
2774728,,2024-11-17,,,42745976,"HDFC Card",588.00
2774729,,2024-11-17,,,42745976,"HDFC Card",1139.00
2774746,,2024-11-17,,,80141377,"HDFC Card",5696.00
2774791,,2024-11-17,,,42752871,"HDFC Card",1439.20
2774792,,2024-11-17,,,42752871,"HDFC Card",3569.10
2774793,,2024-11-17,,,42752871,"HDFC Card",10597.00
2774794,,2024-11-17,,,42752871,"HDFC Card",7848.70
2774795,,2024-11-17,,,42752871,"HDFC Card",1599.00
2774796,,2024-11-17,,,42752871,"HDFC Card",6598.00
2774785,,2024-11-17,,,42752871,"HDFC Card",1999.00
2774788,,2024-11-17,,,42752871,"HDFC Card",2239.20
2774890,,2024-11-17,,,42756119,"HDFC Card",6297.00
2774891,,2024-11-17,,,42756119,"HDFC Card",5098.00
2774855,,2024-11-17,,,42756119,"HDFC Card",1839.20
2774856,,2024-11-17,,,42756119,"HDFC Card",599.50
2774857,,2024-11-17,,,42756119,"HDFC Card",8796.00
2774858,,2024-11-17,,,42756119,"HDFC Card",2418.70
2774859,,2024-11-17,,,42756119,"HDFC Card",17793.40
2774860,,2024-11-17,,,42756119,"HDFC Card",3438.40
2774861,,2024-11-17,,,42756119,"HDFC Card",2999.50
2774873,,2024-11-17,,,42756119,"HDFC Card",3998.00
2774866,,2024-11-17,,,42756119,"HDFC Card",4499.00
2774867,,2024-11-17,,,42756119,"HDFC Card",5498.00
2774868,,2024-11-17,,,42756119,"HDFC Card",2199.00
2774879,,2024-11-17,,,42756119,"HDFC Card",1199.40
2781717,,2024-11-17,,,21387593,"SBI Card",2549.15
2781718,,2024-11-17,,,21387593,"SBI Card",2499.00
2780452,,2024-11-17,,,,"ICICI Card",787.50
2780453,,2024-11-17,,,,"ICICI Card",88315.50
2780454,,2024-11-17,,,,"ICICI Card",409.50
2780455,,2024-11-17,,,,"ICICI Card",250.00
2780456,,2024-11-17,,,,"ICICI Card",9705.00
2780457,,2024-11-17,,,,"ICICI Card",45.00
2782286,,2024-11-17,,,21332106,"SBI Card",2399.00
2782287,,2024-11-17,,,21332106,"SBI Card",7297.00
2782289,,2024-11-17,,,21332106,"SBI Card",11998.00
2781710,,2024-11-17,,,21387593,"SBI Card",4599.00
2781711,,2024-11-17,,,21387593,"SBI Card",13096.00
2781712,,2024-11-17,,,21387593,"SBI Card",3099.00
2782276,,2024-11-17,,,21332106,"SBI Card",8997.00
2782277,,2024-11-17,,,21332106,"SBI Card",2999.00
2774945,,2024-11-17,,,80141951,"HDFC Card",499.00
2780449,,2024-11-17,,,,"ICICI Card",775.00
2780450,,2024-11-17,,,,"ICICI Card",400.00
2780451,,2024-11-17,,,,"ICICI Card",312.50
2781255,,2024-11-17,,,21234739,"SBI Card",3798.00
2781256,,2024-11-17,,,21234739,"SBI Card",4848.00
2781860,,2024-11-17,,,21292165,"SBI Card",3653.30
2781240,,2024-11-17,,,21234739,"SBI Card",2099.25
2781241,,2024-11-17,,,21234739,"SBI Card",2799.00
2781242,,2024-11-17,,,21234739,"SBI Card",9094.00
2781247,,2024-11-17,,,21234739,"SBI Card",1599.00
2781248,,2024-11-17,,,21234739,"SBI Card",4598.00
2781249,,2024-11-17,,,21234739,"SBI Card",11498.00
2781250,,2024-11-17,,,21234739,"SBI Card",1599.00
2781251,,2024-11-17,,,21234739,"SBI Card",11096.00
2781252,,2024-11-17,,,21234739,"SBI Card",1999.00
2781253,,2024-11-17,,,21234739,"SBI Card",6385.00
2781863,,2024-11-17,,,21292165,"SBI Card",9749.00
2781864,,2024-11-17,,,21292165,"SBI Card",1449.85
2781865,,2024-11-17,,,21292165,"SBI Card",1399.00
2782433,,2024-11-17,,,21401998,"SBI Card",5497.00
2782434,,2024-11-17,,,21401998,"SBI Card",10495.00
2782435,,2024-11-17,,,21401998,"SBI Card",5956.00
2782436,,2024-11-17,,,21401998,"SBI Card",5996.00
2782437,,2024-11-17,,,21401998,"SBI Card",2299.00
2781237,,2024-11-17,,,21234739,"SBI Card",5798.00
2781238,,2024-11-17,,,21234739,"SBI Card",20096.00
2780606,,2024-11-17,,,21016601,"SBI Card",5499.50
2781444,,2024-11-17,,,21255884,"SBI Card",4483.60
2781445,,2024-11-17,,,21255884,"SBI Card",5347.00
2782046,,2024-11-17,,,21390419,"SBI Card",5098.00
2782040,,2024-11-17,,,21390419,"SBI Card",3678.00
2782041,,2024-11-17,,,21390419,"SBI Card",12076.00
2782042,,2024-11-17,,,21390419,"SBI Card",5398.00
2781464,,2024-11-17,,,21337612,"SBI Card",4998.00
2782078,,2024-11-17,,,21016601,"SBI Card",999.50
2782079,,2024-11-17,,,21016601,"SBI Card",9997.50
2782080,,2024-11-17,,,21016601,"SBI Card",11216.80
2780814,,2024-11-17,,,21176667,"SBI Card",3099.00
2780810,,2024-11-17,,,21176667,"SBI Card",20383.00
2780811,,2024-11-17,,,21176667,"SBI Card",10696.00
2780764,,2024-11-17,,,21098202,"SBI Card",2299.00
2780765,,2024-11-17,,,21098202,"SBI Card",11798.00
2780766,,2024-11-17,,,21098202,"SBI Card",22941.00
2780767,,2024-11-17,,,21098202,"SBI Card",6198.00
2780768,,2024-11-16,,,21098202,"SBI Card",9999.00
2781413,,2024-11-16,,,21234739,"SBI Card",8127.00
2781414,,2024-11-16,,,21234739,"SBI Card",17897.00
2781422,,2024-11-16,,,21234739,"SBI Card",5498.00
2781423,,2024-11-16,,,21234739,"SBI Card",13595.00
2781416,,2024-11-16,,,21234739,"SBI Card",2799.00
2781417,,2024-11-16,,,21234739,"SBI Card",12445.00
2781418,,2024-11-16,,,21234739,"SBI Card",8297.00
2781419,,2024-11-16,,,21234739,"SBI Card",2999.00
2781420,,2024-11-16,,,21234739,"SBI Card",9695.00
2781425,,2024-11-16,,,21234739,"SBI Card",6547.00
2781434,,2024-11-16,,,21234739,"SBI Card",2299.00
2781435,,2024-11-16,,,21234739,"SBI Card",13499.25
2781968,,2024-11-16,,,21387593,"SBI Card",1500.00
2781960,,2024-11-16,,,21292165,"SBI Card",7368.00
2781961,,2024-11-16,,,21387593,"SBI Card",8999.00
2781205,,2024-11-16,,,21163753,"SBI Card",69.00
2781228,,2024-11-16,,,21163753,"SBI Card",4599.00
2781231,,2024-11-16,,,21163753,"SBI Card",4648.00
2781224,,2024-11-16,,,21163753,"SBI Card",2691.20
2781225,,2024-11-16,,,21163753,"SBI Card",2599.00
2781220,,2024-11-16,,,21163753,"SBI Card",9498.00
2781222,,2024-11-16,,,21163753,"SBI Card",13098.00
2780627,,2024-11-16,,,21053035,"SBI Card",3196.00
2780628,,2024-11-16,,,21053035,"SBI Card",3697.00
2780629,,2024-11-16,,,21053035,"SBI Card",3897.00
2780630,,2024-11-16,,,21053035,"SBI Card",3060.00
2781209,,2024-11-16,,,21163753,"SBI Card",999.00
2781210,,2024-11-16,,,21163753,"SBI Card",9999.00
2781212,,2024-11-16,,,21163753,"SBI Card",17097.00
2781213,,2024-11-16,,,21163753,"SBI Card",4698.00
2781214,,2024-11-16,,,21163753,"SBI Card",13897.00
2781219,,2024-11-16,,,21163753,"SBI Card",82.00
2781216,,2024-11-16,,,21163753,"SBI Card",1749.00
2781217,,2024-11-16,,,21163753,"SBI Card",4637.00
2781847,,2024-11-16,,,21255884,"SBI Card",2299.00
2781850,,2024-11-16,,,21255884,"SBI Card",18496.00
2781843,,2024-11-16,,,21255884,"SBI Card",4847.00
2781844,,2024-11-16,,,21255884,"SBI Card",5599.00
2782439,,2024-11-16,,,21401998,"SBI Card",1799.00
2782441,,2024-11-16,,,21401998,"SBI Card",4705.00
2782442,,2024-11-16,,,21401998,"SBI Card",5574.00
2781148,,2024-11-16,,,21337612,"SBI Card",4208.00
2781143,,2024-11-16,,,21337612,"SBI Card",5197.00
2781746,,2024-11-16,,,21387593,"SBI Card",9191.00
2782379,,2024-11-16,,,21373399,"SBI Card",7997.00
2774940,,2024-11-16,,,80125210,"HDFC Card",4097.00
2782297,,2024-11-16,,,21332106,"SBI Card",7547.00
2782300,,2024-11-16,,,21332106,"SBI Card",2549.00
2782304,,2024-11-16,,,21332106,"SBI Card",6427.00
2782311,,2024-11-16,,,21332106,"SBI Card",17566.00
2780499,,2024-11-16,,,,"ICICI Card",277.20
2780500,,2024-11-16,,,,"ICICI Card",59782.80
2774847,,2024-11-16,,,42756117,"HDFC Card",6446.60
2774831,,2024-11-16,,,42752871,"HDFC Card",7798.00
2774832,,2024-11-16,,,42752871,"HDFC Card",4498.00
2774833,,2024-11-16,,,42752871,"HDFC Card",1349.50
2774834,,2024-11-16,,,42752871,"HDFC Card",3648.50
2774835,,2024-11-16,,,42752871,"HDFC Card",3499.50
2774836,,2024-11-16,,,42752871,"HDFC Card",16534.20
2774704,,2024-11-16,,,42745976,"HDFC Card",1167.00
2774705,,2024-11-16,,,42745976,"HDFC Card",1378.00
2774706,,2024-11-16,,,42745976,"HDFC Card",1098.00
2774637,,2024-11-16,,,VPOS1247,"AMEX Card",6500.00
2774638,,2024-11-16,,,VPOS1247,"AMEX Card",6525.00
2774639,,2024-11-16,,,VPOS1247,"AMEX Card",7125.00
2774640,,2024-11-16,,,VPOS1247,"AMEX Card",21761.00
2774539,,2024-11-16,,,VPOS1247,"AMEX Card",8900.00
2774540,,2024-11-16,,,VPOS1247,"AMEX Card",17544.00
2774571,,2024-11-16,,,72489277,"AMEX Card",8249.00
2774456,,2024-11-16,,,VPOS1247,"AMEX Card",6298.00
2774361,,2024-11-16,,,VPOS1247,"AMEX Card",3825.00
2774362,,2024-11-16,,,VPOS1247,"AMEX Card",4670.00
2774302,,2024-11-16,,,72502202,"AMEX Card",6192.02
2774276,,2024-11-16,,,72475300,"AMEX Card",4599.00
2774287,,2024-11-16,,,72488936,"AMEX Card",3298.00
2774226,,2024-11-16,,,72488920,"AMEX Card",1399.00
2774175,,2024-11-16,,,VPOS1247,"AMEX Card",1011.00
2774176,,2024-11-16,,,VPOS1247,"AMEX Card",1011.00
2774177,,2024-11-16,,,VPOS1247,"AMEX Card",1704.00
2774150,,2024-11-16,,,72294996,"AMEX Card",11445.00
2782185,,2024-11-16,,,21204024,"SBI Card",2302.50
2781605,,2024-11-16,,,21312242,"SBI Card",9797.00
2781606,,2024-11-16,,,21312242,"SBI Card",1599.00
2780367,,2024-11-16,,,,"ICICI Card",6598.00
2780368,,2024-11-16,,,,"ICICI Card",543.75
2780369,,2024-11-16,,,,"ICICI Card",97.88
2780370,,2024-11-16,,,,"ICICI Card",21108.37
2780371,,2024-11-16,,,,"ICICI Card",1237.50
2780372,,2024-11-16,,,,"ICICI Card",237.50
2780373,,2024-11-16,,,,"ICICI Card",75.00
2780374,,2024-11-16,,,,"ICICI Card",279.00
2780375,,2024-11-16,,,,"ICICI Card",60171.00
2780376,,2024-11-16,,,,"ICICI Card",500.00
2780377,,2024-11-16,,,,"ICICI Card",662.50
2780378,,2024-11-16,,,,"ICICI Card",240.00
2780379,,2024-11-16,,,,"ICICI Card",137.50
2781517,,2024-11-16,,,21229027,"SBI Card",10296.00
2781527,,2024-11-16,,,21240796,"SBI Card",1564.00
2780862,,2024-11-16,,,21176667,"SBI Card",3599.00
2780863,,2024-11-16,,,21176667,"SBI Card",30371.25
2780864,,2024-11-16,,,21176667,"SBI Card",5000.00
2780856,,2024-11-16,,,21176667,"SBI Card",2999.00
2780857,,2024-11-16,,,21176667,"SBI Card",32094.00
2780859,,2024-11-16,,,21176667,"SBI Card",6298.00
2780860,,2024-11-16,,,21176667,"SBI Card",5398.00
2782103,,2024-11-16,,,21016601,"SBI Card",2099.30
2782105,,2024-11-16,,,21016601,"SBI Card",1749.30
2782106,,2024-11-16,,,21016601,"SBI Card",9897.00
2782107,,2024-11-16,,,21016601,"SBI Card",9038.30
2782183,,2024-11-16,,,21204024,"SBI Card",2499.00
2780896,2024-11-16,2024-11-21,1130,51130,21163753,"SBI Card",2999.00
2774720,2024-11-16,2024-11-21,1130,51130,42745976,"HDFC Card",479.00
2774747,,2024-11-15,,,80141560,"HDFC Card",4798.30
2774743,,2024-11-15,,,42745976,"HDFC Card",1249.00
2774707,,2024-11-15,,,42745976,"HDFC Card",3137.00
2774708,,2024-11-15,,,42745976,"HDFC Card",558.00
2774703,,2024-11-15,,,42745976,"HDFC Card",1249.00
2774716,,2024-11-15,,,42745976,"HDFC Card",2326.00
2774717,,2024-11-15,,,42745976,"HDFC Card",5195.00
2774718,,2024-11-15,,,42745976,"HDFC Card",2395.00
2774698,,2024-11-15,,,80141548,"HDFC Card",3999.00
2774635,,2024-11-15,,,VPOS1247,"AMEX Card",11880.00
2774636,,2024-11-15,,,VPOS1247,"AMEX Card",59750.00
2774848,,2024-11-15,,,42756117,"HDFC Card",4298.00
2774852,,2024-11-15,,,42756117,"HDFC Card",9998.30
2774936,,2024-11-15,,,80124287,"HDFC Card",2499.00
2774804,,2024-11-15,,,42752871,"HDFC Card",4499.50
2774829,,2024-11-15,,,42752871,"HDFC Card",3000.00
2774830,,2024-11-15,,,42752871,"HDFC Card",8279.00
2780494,,2024-11-15,,,,"ICICI Card",287.50
2780495,,2024-11-15,,,,"ICICI Card",412.50
2780496,,2024-11-15,,,,"ICICI Card",381.60
2780497,,2024-11-15,,,,"ICICI Card",82298.40
2780498,,2024-11-15,,,,"ICICI Card",5625.98
2782301,,2024-11-15,,,21332106,"SBI Card",15997.00
2782302,,2024-11-15,,,21332106,"SBI Card",3748.00
2782327,,2024-11-15,,,21332106,"SBI Card",15998.40
2782323,,2024-11-15,,,21332106,"SBI Card",11895.00
2782308,,2024-11-15,,,21332106,"SBI Card",6497.00
2780432,,2024-11-15,,,,"ICICI Card",267.75
2780433,,2024-11-15,,,,"ICICI Card",57744.75
2780434,,2024-11-15,,,,"ICICI Card",295.00
2780435,,2024-11-15,,,,"ICICI Card",1125.00
2780445,,2024-11-15,,,,"ICICI Card",5625.98
2780446,,2024-11-15,,,,"ICICI Card",1187.50
2780447,,2024-11-15,,,,"ICICI Card",187.50
2780448,,2024-11-15,,,,"ICICI Card",112.50
2781835,,2024-11-15,,,21255884,"SBI Card",3947.00
2781825,,2024-11-15,,,21255884,"SBI Card",1499.00
2781826,,2024-11-15,,,21255884,"SBI Card",3198.00
2781150,,2024-11-15,,,21337612,"SBI Card",3198.00
2781145,,2024-11-15,,,21337612,"SBI Card",1.00
2781146,,2024-11-15,,,21337612,"SBI Card",1.00
2781845,,2024-11-15,,,21255884,"SBI Card",6897.00
2781846,,2024-11-15,,,21255884,"SBI Card",6197.00
2781227,,2024-11-15,,,21163753,"SBI Card",12697.00
2781206,,2024-11-15,,,21163753,"SBI Card",3049.00
2781207,,2024-11-15,,,21163753,"SBI Card",11396.00
2781208,,2024-11-15,,,21163753,"SBI Card",2449.00
2781190,,2024-11-15,,,21163753,"SBI Card",11097.00
2781191,,2024-11-15,,,21163753,"SBI Card",2699.00
2780855,,2024-11-15,,,21176667,"SBI Card",7999.00
2781485,,2024-11-15,,,21176667,"SBI Card",700.00
2781486,,2024-11-15,,,21176667,"SBI Card",2299.00
2781487,,2024-11-15,,,21176667,"SBI Card",1999.00
2782091,,2024-11-15,,,21016601,"SBI Card",1439.20
2782092,,2024-11-15,,,21016601,"SBI Card",8097.00
2782093,,2024-11-15,,,21016601,"SBI Card",3499.50
2780866,,2024-11-15,,,21176667,"SBI Card",2999.00
2780870,,2024-11-15,,,21176667,"SBI Card",10996.00
2781522,,2024-11-15,,,21229027,"SBI Card",8499.00
2781519,,2024-11-15,,,21229027,"SBI Card",2299.00
2774049,,2024-11-15,,,72331817,"AMEX Card",6046.00
2781026,,2024-11-15,,,21163753,"SBI Card",13098.00
2781021,,2024-11-15,,,21163753,"SBI Card",5398.00
2781022,,2024-11-15,,,21163753,"SBI Card",18346.00
2781023,,2024-11-15,,,21163753,"SBI Card",13557.00
2781024,,2024-11-15,,,21163753,"SBI Card",99.00
2781019,,2024-11-15,,,21163753,"SBI Card",16999.00
2781609,,2024-11-15,,,21312242,"SBI Card",3199.20
2782184,,2024-11-15,,,21204024,"SBI Card",1599.00
2782193,,2024-11-15,,,21204024,"SBI Card",23596.00
2782198,,2024-11-15,,,21204024,"SBI Card",1999.00
2782199,,2024-11-15,,,21204024,"SBI Card",1999.00
2781612,,2024-11-15,,,21312242,"SBI Card",3598.00
2781613,,2024-11-15,,,21312242,"SBI Card",1799.00
2781615,,2024-11-15,,,21312242,"SBI Card",7797.00
2774227,,2024-11-15,,,72488929,"AMEX Card",4955.20
2774264,,2024-11-15,,,72473276,"AMEX Card",3999.00
2774339,,2024-11-15,,,72475284,"AMEX Card",2999.00
2774360,,2024-11-15,,,VPOS1247,"AMEX Card",13900.00
2774348,,2024-11-15,,,72488860,"AMEX Card",3097.00
2774403,,2024-11-15,,,VPOS1247,"AMEX Card",4360.00
2774404,,2024-11-15,,,VPOS1247,"AMEX Card",5087.00
2774405,,2024-11-15,,,VPOS1247,"AMEX Card",22658.00
2774406,,2024-11-15,,,VPOS1247,"AMEX Card",34737.00
2774490,,2024-11-15,,,VPOS1247,"AMEX Card",16750.00
2774491,,2024-11-15,,,VPOS1247,"AMEX Card",18500.00
2774534,,2024-11-15,,,VPOS1247,"AMEX Card",499.00
2774535,,2024-11-15,,,VPOS1247,"AMEX Card",18890.00
2774536,,2024-11-15,,,VPOS1247,"AMEX Card",34675.00
2774537,,2024-11-15,,,VPOS1247,"AMEX Card",37500.00
2774538,,2024-11-15,,,VPOS1247,"AMEX Card",48595.00
2781977,,2024-11-15,,,21387593,"SBI Card",2999.00
2781978,,2024-11-15,,,21387593,"SBI Card",10935.00
2781979,,2024-11-15,,,21387593,"SBI Card",500.00
2781981,,2024-11-15,,,21387593,"SBI Card",1800.00
2781431,,2024-11-15,,,21234739,"SBI Card",9695.00
2781428,,2024-11-15,,,21234739,"SBI Card",6320.00
2782070,,2024-11-15,,,21390419,"SBI Card",10096.00
2781972,,2024-11-15,,,21387593,"SBI Card",2499.00
2781377,,2024-11-15,,,21234739,"SBI Card",100.00
2781385,,2024-11-15,,,21234739,"SBI Card",318.00
2781379,,2024-11-15,,,21234739,"SBI Card",5298.00
2781380,,2024-11-15,,,21234739,"SBI Card",17541.00
2780769,,2024-11-15,,,21098202,"SBI Card",21298.00
2781411,,2024-11-15,,,21234739,"SBI Card",2299.00
2782013,,2024-11-15,,,21292165,"SBI Card",3572.50
2782014,,2024-11-15,,,21292165,"SBI Card",1199.00
2782006,,2024-11-15,,,21292165,"SBI Card",2299.00
2782005,,2024-11-14,,,21292165,"SBI Card",799.00
2782012,,2024-11-14,,,21292165,"SBI Card",2011.20
2782077,,2024-11-14,,,21390419,"SBI Card",1041.00
2781386,,2024-11-14,,,21234739,"SBI Card",2399.00
2781376,,2024-11-14,,,21234739,"SBI Card",3299.00
2781378,,2024-11-14,,,21234739,"SBI Card",7548.00
2781969,,2024-11-14,,,21387593,"SBI Card",3399.00
2781970,,2024-11-14,,,21387593,"SBI Card",10996.00
2781971,,2024-11-14,,,21387593,"SBI Card",7998.00
2781974,,2024-11-14,,,21387593,"SBI Card",2199.00
2781967,,2024-11-14,,,21387593,"SBI Card",1999.00
2774532,,2024-11-14,,,VPOS1247,"AMEX Card",8623.00
2774533,,2024-11-14,,,VPOS1247,"AMEX Card",8623.00
2774487,,2024-11-14,,,VPOS1247,"AMEX Card",9011.00
2774488,,2024-11-14,,,VPOS1247,"AMEX Card",15120.00
2774489,,2024-11-14,,,VPOS1247,"AMEX Card",36045.00
2774474,,2024-11-14,,,VPOS1263,"AMEX Card",129.00
2774509,,2024-11-14,,,VPOS1263,"AMEX Card",129.00
2774399,,2024-11-14,,,VPOS1247,"AMEX Card",4950.00
2774400,,2024-11-14,,,VPOS1247,"AMEX Card",6903.00
2774401,,2024-11-14,,,VPOS1247,"AMEX Card",8550.00
2774402,,2024-11-14,,,VPOS1247,"AMEX Card",15120.00
2774343,,2024-11-14,,,72475383,"AMEX Card",1999.00
2774331,,2024-11-14,,,72473831,"AMEX Card",2999.00
2774326,,2024-11-14,,,72473350,"AMEX Card",6518.00
2774320,,2024-11-14,,,72473276,"AMEX Card",4999.00
2774296,,2024-11-14,,,72489306,"AMEX Card",4168.00
2774285,,2024-11-14,,,72488927,"AMEX Card",799.20
2774269,,2024-11-14,,,72473850,"AMEX Card",5066.00
2774210,,2024-11-14,,,VPOS1247,"AMEX Card",5087.00
2781616,,2024-11-14,,,21312242,"SBI Card",1999.00
2781614,,2024-11-14,,,21312242,"SBI Card",3999.00
2782192,,2024-11-14,,,21204024,"SBI Card",1799.00
2774157,,2024-11-14,,,72344175,"AMEX Card",1799.00
2781025,,2024-11-14,,,21163753,"SBI Card",2799.00
2781028,,2024-11-14,,,21163753,"SBI Card",9686.60
2774057,,2024-11-14,,,72358449,"AMEX Card",7999.00
2780865,,2024-11-14,,,21176667,"SBI Card",15200.00
2782087,,2024-11-14,,,21016601,"SBI Card",1999.00
2781489,,2024-11-14,,,21176667,"SBI Card",13045.00
2782175,,2024-11-14,,,21204024,"SBI Card",16872.00
2781185,,2024-11-14,,,21163753,"SBI Card",4567.00
2781229,,2024-11-14,,,21163753,"SBI Card",6816.00
2780633,,2024-11-14,,,21053035,"SBI Card",1999.00
2780634,,2024-11-14,,,21053035,"SBI Card",12206.00
2781848,,2024-11-14,,,21255884,"SBI Card",2499.00
2781147,,2024-11-14,,,21337612,"SBI Card",999.00
2781141,,2024-11-14,,,21337612,"SBI Card",14095.00
2781142,,2024-11-14,,,21337612,"SBI Card",2998.00
2781833,,2024-11-14,,,21255884,"SBI Card",4147.00
2781834,,2024-11-14,,,21255884,"SBI Card",2499.00
2780436,,2024-11-14,,,,"ICICI Card",4.62
2780437,,2024-11-14,,,,"ICICI Card",1394.38
2780438,,2024-11-14,,,,"ICICI Card",47.25
2780439,,2024-11-14,,,,"ICICI Card",262.50
2780440,,2024-11-14,,,,"ICICI Card",10190.25
2780441,,2024-11-14,,,,"ICICI Card",10.46
2780442,,2024-11-14,,,,"ICICI Card",58.09
2780443,,2024-11-14,,,,"ICICI Card",2633.45
2780444,,2024-11-14,,,,"ICICI Card",10596.00
2775115,,2024-11-14,,,63101057,"ICICI Card",2702.00
2775116,,2024-11-14,,,63101100,"ICICI Card",10596.00
2775286,,2024-11-14,,,63100716,"ICICI Card",1399.00
2782310,,2024-11-14,,,21332106,"SBI Card",6298.00
2782324,,2024-11-14,,,21332106,"SBI Card",1548.00
2782328,,2024-11-14,,,21332106,"SBI Card",11697.00
2782294,,2024-11-14,,,21332106,"SBI Card",3499.00
2782295,,2024-11-14,,,21332106,"SBI Card",2799.00
2774822,,2024-11-14,,,42752871,"HDFC Card",13999.20
2774782,,2024-11-14,,,42752871,"HDFC Card",2879.20
2774780,,2024-11-14,,,42752871,"HDFC Card",5498.00
2774937,,2024-11-14,,,80124429,"HDFC Card",5997.00
2774825,,2024-11-14,,,42752871,"HDFC Card",1439.20
2774633,,2024-11-14,,,VPOS1247,"AMEX Card",4360.00
2774634,,2024-11-14,,,VPOS1247,"AMEX Card",8623.00
2774701,,2024-11-14,,,80142043,"HDFC Card",2497.00
2774715,,2024-11-14,,,42745976,"HDFC Card",1507.00
2774712,,2024-11-14,,,42745976,"HDFC Card",1476.00
2774713,,2024-11-14,,,42745976,"HDFC Card",1528.00
2774742,,2024-11-14,,,42745976,"HDFC Card",1378.00
2774719,,2024-11-13,,,42745976,"HDFC Card",3198.00
2774632,,2024-11-13,,,VPOS1247,"AMEX Card",5100.00
2774826,,2024-11-13,,,42752871,"HDFC Card",1999.00
2774938,,2024-11-13,,,80124876,"HDFC Card",15096.00
2774850,,2024-11-13,,,42756117,"HDFC Card",3598.20
2774851,,2024-11-13,,,42756117,"HDFC Card",400.00
2774755,,2024-11-13,,,80124439,"HDFC Card",5497.00
2774749,,2024-11-13,,,80142240,"HDFC Card",5298.00
2774821,,2024-11-13,,,42752871,"HDFC Card",1099.50
2782303,,2024-11-13,,,21332106,"SBI Card",2499.00
2782305,,2024-11-13,,,21332106,"SBI Card",4999.00
2782306,,2024-11-13,,,21332106,"SBI Card",7897.00
2782307,,2024-11-13,,,21332106,"SBI Card",3499.00
2782322,,2024-11-13,,,21332106,"SBI Card",2499.00
2775222,,2024-11-13,,,,"ICICI Card",362.50
2775223,,2024-11-13,,,,"ICICI Card",14072.25
2775224,,2024-11-13,,,,"ICICI Card",65.25
2775225,,2024-11-13,,,,"ICICI Card",1125.00
2775126,,2024-11-13,,,,"ICICI Card",43672.50
2775127,,2024-11-13,,,,"ICICI Card",202.50
2775128,,2024-11-13,,,,"ICICI Card",412.50
2775129,,2024-11-13,,,,"ICICI Card",25.00
2775130,,2024-11-13,,,,"ICICI Card",16988.25
2775131,,2024-11-13,,,,"ICICI Card",74.25
2781827,,2024-11-13,,,21255884,"SBI Card",7898.00
2782384,,2024-11-13,,,21373399,"SBI Card",2499.00
2782386,,2024-11-13,,,21373399,"SBI Card",21693.00
2782393,,2024-11-13,,,21373399,"SBI Card",17999.00
2782394,,2024-11-13,,,21373399,"SBI Card",9197.00
2782444,,2024-11-13,,,21401998,"SBI Card",5295.00
2780631,,2024-11-13,,,21053035,"SBI Card",1998.00
2780632,,2024-11-13,,,21053035,"SBI Card",6995.00
2782178,,2024-11-13,,,21204024,"SBI Card",5499.00
2782179,,2024-11-13,,,21204024,"SBI Card",2799.00
2782180,,2024-11-13,,,21204024,"SBI Card",2299.00
2780867,,2024-11-13,,,21176667,"SBI Card",10997.00
2780869,,2024-11-13,,,21176667,"SBI Card",3099.00
2774067,,2024-11-13,,,72442970,"AMEX Card",2815.00
2781521,,2024-11-13,,,21229027,"SBI Card",6298.00
2781610,,2024-11-13,,,21312242,"SBI Card",3568.30
2781611,,2024-11-13,,,21312242,"SBI Card",4806.00
2774072,,2024-11-13,,,72473276,"AMEX Card",19094.00
2774173,,2024-11-13,,,VPOS1247,"AMEX Card",1274.00
2774174,,2024-11-13,,,VPOS1247,"AMEX Card",2968.00
2782194,,2024-11-13,,,21204024,"SBI Card",1249.00
2782195,,2024-11-13,,,21204024,"SBI Card",6999.00
2782196,,2024-11-13,,,21204024,"SBI Card",1199.00
2782197,,2024-11-13,,,21204024,"SBI Card",3898.00
2781031,,2024-11-13,,,20441681,"SBI Card",1.00
2774208,,2024-11-13,,,VPOS1247,"AMEX Card",15437.00
2774209,,2024-11-13,,,VPOS1247,"AMEX Card",21250.00
