"Total Count: ",16540
"Matched Count: ",15292
"Not Matched Count: ",1248

,,,,,,Total,136886262.31,138452984.35,.00,-1566722.04
"Sales Date","Deposit Date","Store ID","Retek Code",Brand,ColBank,Status,"Wallet Sale","Deposit Amount","Store Response Entry","Difference [Sale - Deposit - Store Response]","Pending Difference","Reconcilied Difference"
02-05-2024,02-05-2024,6757,86757,"LOUIS PHILIPPE VALUE STORE","WALLET PHONEPAY",Matched,44735.50,44735.50,0.00,0.00,0.00,
02-05-2024,02-05-2024,6758,36758,"ALLEN SOLLY","WALLET PHONEPAY",Matched,13994.00,13994.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6759,36759,"ALLEN SOLLY","WALLET PHONEPAY","Not Matched",10133.00,8806.00,0.00,1327.00,1327.00,
02-05-2024,02-05-2024,6760,16760,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6762,36762,"AS PRIME","WALLET PHONEPAY",Matched,4047.30,4047.30,0.00,0.00,0.00,
02-05-2024,02-05-2024,6785,16785,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,12335.80,12335.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,6795,66795,"PE RED","WALLET PHONEPAY",Matched,699.00,699.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6823,36823,"AS PRIME","WALLET PHONEPAY",Matched,5396.00,5396.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6833,66833,"PE RED","WALLET PHONEPAY",Matched,2898.00,2898.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6842,66842,"PE RED","WALLET PHONEPAY",Matched,3846.00,3846.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6910,36910,"AS PRIME","WALLET PHONEPAY",Matched,2198.00,2198.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6914,36914,"AS PRIME","WALLET PHONEPAY",Matched,25055.80,25055.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,6929,26929,"VH GOLD","WALLET PHONEPAY",Matched,28610.50,28610.50,0.00,0.00,0.00,
02-05-2024,02-05-2024,6962,36962,"AS PRIME","WALLET PHONEPAY",Matched,4496.00,4496.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,6975,36975,"AS PRIME","WALLET PHONEPAY",Matched,42929.90,42929.90,0.00,0.00,0.00,
02-05-2024,02-05-2024,6987,66987,"PE RED","WALLET PHONEPAY",Matched,499.00,499.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7006,37006,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1959.30,1959.30,0.00,0.00,0.00,
02-05-2024,02-05-2024,7010,27010,"VAN HEUSEN","WALLET PHONEPAY",Matched,1999.25,1999.25,0.00,0.00,0.00,
02-05-2024,02-05-2024,7019,67019,"PE BLUE","WALLET PHONEPAY",Matched,5152.20,5152.20,0.00,0.00,0.00,
02-05-2024,02-05-2024,7043,17043,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,9397.10,9397.10,0.00,0.00,0.00,
02-05-2024,02-05-2024,7054,67054,"PE RED","WALLET PHONEPAY",Matched,8951.00,8951.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7070,27070,"VH GOLD","WALLET PHONEPAY",Matched,5086.00,5086.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7074,27074,"VH GOLD","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7082,37082,"ALLEN SOLLY","WALLET PHONEPAY",Matched,16939.00,16939.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7085,37085,"AS PRIME","WALLET PHONEPAY",Matched,1171.19,1171.19,0.00,0.00,0.00,
02-05-2024,02-05-2024,7093,67093,"PE RED","WALLET PHONEPAY",Matched,2871.00,2871.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7097,27097,"VH GOLD","WALLET PHONEPAY",Matched,1500.00,1500.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7212,67212,"PE RED","WALLET PHONEPAY",Matched,2397.00,2397.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7255,67255,"PE BLUE","WALLET PHONEPAY",Matched,4997.20,4997.20,0.00,0.00,0.00,
02-05-2024,02-05-2024,7265,67265,"PE BLUE","WALLET PHONEPAY",Matched,3098.00,3098.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7524,37524,"AS PRIME","WALLET PHONEPAY",Matched,8946.00,8946.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7540,67540,"PE BLUE","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7557,27557,"VAN HEUSEN","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7562,37562,"ALLEN SOLLY","WALLET PHONEPAY",Matched,21693.00,21693.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7563,67563,"PE RED","WALLET PHONEPAY",Matched,545.00,545.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7574,67574,"PE BLUE","WALLET PHONEPAY",Matched,11644.70,11644.70,0.00,0.00,0.00,
02-05-2024,02-05-2024,7582,37582,"ALLEN SOLLY","WALLET PHONEPAY",Matched,13000.00,13000.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7607,67607,"PE BLUE","WALLET PHONEPAY",Matched,3597.00,3597.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7614,67614,"PE BLUE","WALLET PHONEPAY",Matched,4598.00,4598.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7617,37617,"ALLEN SOLLY","WALLET PHONEPAY",Matched,5098.00,5098.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7618,37618,"AS PRIME","WALLET PHONEPAY",Matched,6974.00,6974.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7622,37622,"AS PRIME","WALLET PHONEPAY",Matched,13329.70,13377.70,0.00,-48.00,-48.00,
02-05-2024,02-05-2024,7643,37643,"AS PRIME","WALLET PHONEPAY",Matched,5056.80,5056.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,7647,17647,"LP ALL STAR","WALLET PHONEPAY",Matched,7596.60,7596.60,0.00,0.00,0.00,
02-05-2024,02-05-2024,7668,37668,"AS PRIME","WALLET PHONEPAY",Matched,14392.80,14392.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,7669,17669,"LP ALL STAR","WALLET PHONEPAY",Matched,4535.75,4535.75,0.00,0.00,0.00,
02-05-2024,02-05-2024,7675,17675,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,10605.30,10605.30,0.00,0.00,0.00,
02-05-2024,02-05-2024,7685,37685,"AS PRIME","WALLET PHONEPAY",Matched,2548.30,2548.30,0.00,0.00,0.00,
02-05-2024,02-05-2024,7697,27697,"VAN HEUSEN","WALLET PHONEPAY",Matched,2999.00,2999.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7714,67714,"PE RED","WALLET PHONEPAY",Matched,9312.20,9312.20,0.00,0.00,0.00,
02-05-2024,02-05-2024,7715,67715,"PE BLUE","WALLET PHONEPAY","Not Matched",2738.20,4977.39,0.00,-2239.19,-2239.19,
02-05-2024,02-05-2024,7739,17739,"LP ALL STAR","WALLET PHONEPAY",Matched,23227.30,23227.30,0.00,0.00,0.00,
02-05-2024,02-05-2024,7756,27756,"VH GOLD","WALLET PHONEPAY",Matched,9596.00,9596.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7760,67760,"PE RED","WALLET PHONEPAY",Matched,5795.00,5795.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7763,67763,"PE RED","WALLET PHONEPAY",Matched,4397.00,4397.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7818,17818,"LP ALL STAR","WALLET PHONEPAY",Matched,6655.60,6655.60,0.00,0.00,0.00,
02-05-2024,02-05-2024,7819,17819,"LP ALL STAR","WALLET PHONEPAY",Matched,899.25,899.25,0.00,0.00,0.00,
02-05-2024,02-05-2024,7820,17820,"LP ALL STAR","WALLET PHONEPAY",Matched,22437.60,22437.60,0.00,0.00,0.00,
02-05-2024,02-05-2024,7822,37822,"AS PRIME","WALLET PHONEPAY",Matched,5346.00,5346.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7829,67829,"PE RED","WALLET PHONEPAY",Matched,5496.00,5496.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7849,17849,"LP ALL STAR","WALLET PHONEPAY",Matched,12286.25,12286.25,0.00,0.00,0.00,
02-05-2024,02-05-2024,7852,67852,"PE RED","WALLET PHONEPAY",Matched,2898.00,2898.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7853,37853,"AS PRIME","WALLET PHONEPAY",Matched,2499.00,2499.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7855,37855,"AS PRIME","WALLET PHONEPAY",Matched,1978.80,1978.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,7858,37858,"AS PRIME","WALLET PHONEPAY",Matched,198.00,198.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7859,67859,"PE BLUE","WALLET PHONEPAY",Matched,9036.20,9036.20,0.00,0.00,0.00,
02-05-2024,02-05-2024,7872,67872,"PE BLUE","WALLET PHONEPAY",Matched,3147.00,3147.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7873,27873,"VAN HEUSEN","WALLET PHONEPAY",Matched,25797.00,25797.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7875,67875,"PE BLUE","WALLET PHONEPAY",Matched,1498.00,1498.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7878,37878,"AS PRIME","WALLET PHONEPAY","Not Matched",5996.00,6795.00,0.00,-799.00,-799.00,
02-05-2024,02-05-2024,7894,27894,"VH GOLD","WALLET PHONEPAY",Matched,2747.00,2747.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7911,17911,"LP ALL STAR","WALLET PHONEPAY",Matched,4382.75,4382.75,0.00,0.00,0.00,
02-05-2024,02-05-2024,7917,37917,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2898.00,2898.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7948,27948,"VH GOLD","WALLET PHONEPAY",Matched,5283.00,5283.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,7989,27989,"VAN HEUSEN","WALLET PHONEPAY",Matched,8176.00,8176.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8054,28054,"VAN HEUSEN","WALLET PHONEPAY",Matched,2799.00,2799.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8110,28110,"VAN HEUSEN","WALLET PHONEPAY",Matched,798.80,798.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,8147,28147,"VAN HEUSEN","WALLET PHONEPAY",Matched,1999.00,1999.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8148,28148,"VAN HEUSEN","WALLET PHONEPAY",Matched,5273.60,5273.60,0.00,0.00,0.00,
02-05-2024,02-05-2024,8152,28152,"VAN HEUSEN","WALLET PHONEPAY",Matched,6597.00,6597.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8165,28165,"VAN HEUSEN","WALLET PHONEPAY",Matched,7699.00,7699.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8190,28190,"VAN HEUSEN","WALLET PHONEPAY",Matched,3298.00,3298.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8197,28197,"VAN HEUSEN","WALLET PHONEPAY",Matched,3688.00,3688.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8198,28198,"VAN HEUSEN","WALLET PHONEPAY",Matched,199.00,199.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8217,28217,"VAN HEUSEN","WALLET PHONEPAY",Matched,9999.00,9999.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8248,28248,"VAN HEUSEN","WALLET PHONEPAY",Matched,3057.00,3057.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8289,28289,"VAN HEUSEN","WALLET PHONEPAY",Matched,2799.00,2799.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8291,28291,"VH GOLD","WALLET PHONEPAY",Matched,10244.00,10244.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8293,28293,"VH GOLD","WALLET PHONEPAY",Matched,3008.60,3008.60,0.00,0.00,0.00,
02-05-2024,02-05-2024,8350,28350,"VAN HEUSEN","WALLET PHONEPAY",Matched,2000.00,2000.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,8446,78446,"FOREVER 21","WALLET PHONEPAY","Not Matched",0.00,1298.00,0.00,-1298.00,-1298.00,
02-05-2024,02-05-2024,9075,19075,"LP ALL STAR","WALLET PHONEPAY",Matched,6896.00,6896.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9078,19078,"LP ALL STAR","WALLET PHONEPAY",Matched,1627.40,1627.40,0.00,0.00,0.00,
02-05-2024,02-05-2024,9087,29087,"VAN HEUSEN","WALLET PHONEPAY",Matched,2722.00,2722.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9421,59421,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,40759.85,0.00,-40759.85,-40759.85,
02-05-2024,02-05-2024,9426,39426,"ALLEN SOLLY","WALLET PHONEPAY",Matched,4574.68,4574.68,0.00,0.00,0.00,
02-05-2024,02-05-2024,9454,69454,"PE BLUE","WALLET PHONEPAY",Matched,6303.10,6303.10,0.00,0.00,0.00,
02-05-2024,02-05-2024,9466,29466,"VAN HEUSEN","WALLET PHONEPAY",Matched,5098.00,5098.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9480,19480,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,25808.80,25808.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,9481,19481,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1959.30,1959.30,0.00,0.00,0.00,
02-05-2024,02-05-2024,9496,19496,"LP ALL STAR","WALLET PHONEPAY",Matched,2728.60,2728.60,0.00,0.00,0.00,
02-05-2024,02-05-2024,9585,49585,"PLANET FASHION","WALLET PHONEPAY",Matched,18544.25,18544.25,0.00,0.00,0.00,
02-05-2024,02-05-2024,9596,29596,"VAN HEUSEN","WALLET PHONEPAY",Matched,7586.00,7586.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9606,19606,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,14395.00,14395.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9609,19609,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,5139.00,5139.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9615,29615,"VAN HEUSEN","WALLET PHONEPAY",Matched,18878.30,18878.30,0.00,0.00,0.00,
02-05-2024,02-05-2024,9648,39648,"ALLEN SOLLY","WALLET PHONEPAY",Matched,16092.00,16092.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9650,29650,"VAN HEUSEN","WALLET PHONEPAY",Matched,500.00,500.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9654,39654,"ALLEN SOLLY","WALLET PHONEPAY",Matched,956.80,956.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,9709,59709,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,1399.00,0.00,-1399.00,-1399.00,
02-05-2024,02-05-2024,9712,59712,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,3547.75,0.00,-3547.75,-3547.75,
02-05-2024,02-05-2024,9725,19725,"LOUIS PHILIPPE","WALLET PHONEPAY","Not Matched",7586.80,10585.80,0.00,-2999.00,-2999.00,
02-05-2024,02-05-2024,9735,39735,"ALLEN SOLLY","WALLET PHONEPAY",Matched,6497.80,6497.80,0.00,0.00,0.00,
02-05-2024,02-05-2024,9747,19747,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,300.00,300.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9754,39754,"ALLEN SOLLY","WALLET PHONEPAY",Matched,5546.50,5546.50,0.00,0.00,0.00,
02-05-2024,02-05-2024,9759,19759,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1999.00,1999.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9763,29763,"VAN HEUSEN","WALLET PHONEPAY",Matched,2698.00,2698.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9771,69771,"PE BLUE","WALLET PHONEPAY",Matched,3894.00,3894.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9772,69772,"PE BLUE","WALLET PHONEPAY",Matched,4204.60,4204.60,0.00,0.00,0.00,
02-05-2024,02-05-2024,9823,69823,"PE BLUE","WALLET PHONEPAY",Matched,1039.20,1039.20,0.00,0.00,0.00,
02-05-2024,02-05-2024,9880,19880,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,3998.00,3998.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9882,39882,"ALLEN SOLLY","WALLET PHONEPAY",Matched,4904.00,4904.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9883,39883,"ALLEN SOLLY","WALLET PHONEPAY",Matched,10455.79,10455.79,0.00,0.00,0.00,
02-05-2024,02-05-2024,9894,19894,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,249.00,249.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9897,39897,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9927,19927,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,12697.00,12697.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9931,19931,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,17895.00,17895.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9951,39951,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1439.20,1439.20,0.00,0.00,0.00,
02-05-2024,02-05-2024,9978,19978,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,9447.00,9447.00,0.00,0.00,0.00,
02-05-2024,02-05-2024,9990,19990,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,3866.00,3866.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1001,41001,"PLANET FASHION","WALLET PHONEPAY",Matched,4399.00,4399.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1039,41039,"PLANET FASHION","WALLET PHONEPAY",Matched,5953.00,5953.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1043,41043,"PLANET FASHION","WALLET PHONEPAY",Matched,5993.39,5993.39,0.00,0.00,0.00,
03-05-2024,03-05-2024,1063,11063,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,22885.00,22885.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1064,11064,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,288.80,288.80,0.00,0.00,0.00,
03-05-2024,03-05-2024,1105,41105,"PLANET FASHION","WALLET PHONEPAY",Matched,5443.50,5443.50,0.00,0.00,0.00,
03-05-2024,03-05-2024,1227,31227,"ALLEN SOLLY","WALLET PHONEPAY",Matched,48.00,48.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1228,31228,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2799.00,2799.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1233,21233,"VAN HEUSEN","WALLET PHONEPAY",Matched,8597.25,8597.25,0.00,0.00,0.00,
03-05-2024,03-05-2024,1266,41266,"PLANET FASHION","WALLET PHONEPAY",Matched,14995.00,14995.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1270,41270,"PLANET FASHION","WALLET PHONEPAY",Matched,2299.19,2299.19,0.00,0.00,0.00,
03-05-2024,03-05-2024,1347,61347,"PE BLUE","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1404,61404,"PE BLUE","WALLET PHONEPAY",Matched,5357.40,5357.40,0.00,0.00,0.00,
03-05-2024,03-05-2024,1510,61510,"PE BLUE","WALLET PHONEPAY",Matched,1299.00,1299.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,1571,21571,"VAN HEUSEN","WALLET PHONEPAY",Matched,10570.50,10570.50,0.00,0.00,0.00,
03-05-2024,03-05-2024,1784,21784,"VAN HEUSEN","WALLET PHONEPAY",Matched,5092.50,5092.50,0.00,0.00,0.00,
03-05-2024,03-05-2024,1817,41817,"PLANET FASHION","WALLET PHONEPAY",Matched,49.00,49.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2446,42446,"PLANET FASHION","WALLET PHONEPAY",Matched,17003.00,17003.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2447,42447,"PLANET FASHION","WALLET PHONEPAY",Matched,2799.40,2799.40,0.00,0.00,0.00,
03-05-2024,,2556,62556,"PE BLUE","WALLET PAYTM","Not Matched",5895.00,0.00,0.00,5895.00,5895.00,
03-05-2024,03-05-2024,2562,62562,"PE BLUE","WALLET PHONEPAY",Matched,7168.99,7168.99,0.00,0.00,0.00,
03-05-2024,03-05-2024,2574,62574,"PE BLUE","WALLET PHONEPAY",Matched,3598.00,3598.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2577,62577,"PE BLUE","WALLET PHONEPAY",Matched,3098.00,3098.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2591,62591,"PE BLUE","WALLET PHONEPAY",Matched,1798.00,1798.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2598,62598,"PE BLUE","WALLET PHONEPAY",Matched,2398.00,2398.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2633,62633,"PE RED","WALLET PHONEPAY",Matched,5996.00,5996.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2662,62662,"PE BLUE","WALLET PHONEPAY",Matched,8324.60,8324.60,0.00,0.00,0.00,
03-05-2024,03-05-2024,2827,62827,"PE BLUE","WALLET PHONEPAY",Matched,1812.00,1812.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2886,62886,"PE RED","WALLET PHONEPAY",Matched,3597.00,3597.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,2977,32977,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2849.00,2849.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3050,13050,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,7163.00,7163.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3268,13268,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,31240.40,31240.40,0.00,0.00,0.00,
03-05-2024,03-05-2024,3392,13392,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,5947.00,5947.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3616,63616,"PE BLUE","WALLET PHONEPAY",Matched,73.50,73.50,0.00,0.00,0.00,
03-05-2024,03-05-2024,3618,63618,"PE RED","WALLET PHONEPAY",Matched,4097.00,4097.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3655,63655,"PE RED","WALLET PAYTM",Matched,799.00,799.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3660,63660,"PE RED","WALLET PHONEPAY",Matched,1498.00,1498.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3662,63662,"PE BLUE","WALLET PHONEPAY",Matched,11040.00,11040.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3669,63669,"PE RED","WALLET PHONEPAY",Matched,1299.00,1299.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3673,63673,"PE RED","WALLET PHONEPAY",Matched,4704.00,4704.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3678,63678,"PE RED","WALLET PHONEPAY",Matched,3398.00,3398.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3697,63697,"PE RED","WALLET PHONEPAY",Matched,9893.00,9893.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3698,63698,"PE RED","WALLET PHONEPAY",Matched,3527.00,3527.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3701,13701,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3721,13721,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,60140.10,60140.10,0.00,0.00,0.00,
03-05-2024,03-05-2024,3731,33731,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1977.80,1977.80,0.00,0.00,0.00,
03-05-2024,03-05-2024,3740,13740,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,10596.30,10596.30,0.00,0.00,0.00,
03-05-2024,03-05-2024,3788,13788,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,31315.00,31315.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3809,63809,"PE BLUE","WALLET PHONEPAY",Matched,6523.20,6523.20,0.00,0.00,0.00,
03-05-2024,03-05-2024,3810,63810,"PE RED","WALLET PHONEPAY",Matched,2298.00,2298.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3811,63811,"PE RED","WALLET PHONEPAY",Matched,4805.00,4805.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3812,63812,"PE RED","WALLET PHONEPAY",Matched,6556.00,6556.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3816,63816,"PE BLUE","WALLET PHONEPAY",Matched,3598.00,3598.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3817,63817,"PE RED","WALLET PHONEPAY",Matched,3896.00,3896.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3821,63821,"PE RED","WALLET PHONEPAY",Matched,1599.00,1599.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3834,63834,"PE RED","WALLET PHONEPAY",Matched,5394.00,5394.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3849,63849,"PE BLUE","WALLET PHONEPAY",Matched,2349.00,2349.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3852,63852,"PE RED","WALLET PHONEPAY",Matched,1599.00,1599.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3854,63854,"PE RED","WALLET PHONEPAY","Not Matched",5096.00,6395.00,0.00,-1299.00,-1299.00,
03-05-2024,03-05-2024,3858,63858,"PE RED","WALLET PHONEPAY",Matched,999.00,999.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3876,63876,"PE RED","WALLET PHONEPAY",Matched,8794.00,8794.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3885,63885,"PE RED","WALLET PHONEPAY",Matched,4397.00,4397.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3887,63887,"PE BLUE","WALLET PHONEPAY",Matched,80.00,80.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3895,63895,"PE BLUE","WALLET PHONEPAY",Matched,4098.00,4098.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3900,63900,"PE RED","WALLET PHONEPAY",Matched,4697.00,4697.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3901,63901,"PE RED","WALLET PHONEPAY",Matched,2098.00,2098.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3902,63902,"PE RED","WALLET PHONEPAY",Matched,4197.00,4197.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3903,63903,"PE RED","WALLET PHONEPAY",Matched,897.00,897.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3904,63904,"PE RED","WALLET PHONEPAY",Matched,3397.00,3397.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3905,63905,"PE RED","WALLET PHONEPAY",Matched,4897.00,4897.00,0.00,0.00,0.00,
03-05-2024,03-05-2024,3910,63910,"PE RED","WALLET PHONEPAY",Matched,1508.00,1508.00,0.00,0.00,0.00,
